Sample	Meta	Nucleotide	Codon	Frame	Density
elp6d_ribo_YPD2	TIS	-30	-10	0	0.0
elp6d_ribo_YPD2	TIS	-29	-10	1	0.0
elp6d_ribo_YPD2	TIS	-28	-10	2	0.0
elp6d_ribo_YPD2	TIS	-27	-9	0	0.0
elp6d_ribo_YPD2	TIS	-26	-9	1	0.0
elp6d_ribo_YPD2	TIS	-25	-9	2	0.0
elp6d_ribo_YPD2	TIS	-24	-8	0	0.0
elp6d_ribo_YPD2	TIS	-23	-8	1	0.0
elp6d_ribo_YPD2	TIS	-22	-8	2	0.0
elp6d_ribo_YPD2	TIS	-21	-7	0	0.0
elp6d_ribo_YPD2	TIS	-20	-7	1	0.0
elp6d_ribo_YPD2	TIS	-19	-7	2	0.0
elp6d_ribo_YPD2	TIS	-18	-6	0	0.028334345274235985
elp6d_ribo_YPD2	TIS	-17	-6	1	0.046751669702489375
elp6d_ribo_YPD2	TIS	-16	-6	2	0.05444242056263914
elp6d_ribo_YPD2	TIS	-15	-5	0	0.12446873102610807
elp6d_ribo_YPD2	TIS	-14	-5	1	0.1111111111111111
elp6d_ribo_YPD2	TIS	-13	-5	2	0.11313499291641368
elp6d_ribo_YPD2	TIS	-12	-4	0	0.15907710989678203
elp6d_ribo_YPD2	TIS	-11	-4	1	0.20724549686298321
elp6d_ribo_YPD2	TIS	-10	-4	2	0.14430277271807326
elp6d_ribo_YPD2	TIS	-9	-3	0	0.17769682250556568
elp6d_ribo_YPD2	TIS	-8	-3	1	0.21736490588949606
elp6d_ribo_YPD2	TIS	-7	-3	2	0.18498279700465492
elp6d_ribo_YPD2	TIS	-6	-2	0	0.1912568306010929
elp6d_ribo_YPD2	TIS	-5	-2	1	0.1902448896984416
elp6d_ribo_YPD2	TIS	-4	-2	2	0.20461445051608987
elp6d_ribo_YPD2	TIS	-3	-1	0	0.7494434325035418
elp6d_ribo_YPD2	TIS	-2	-1	1	6.258247318356608
elp6d_ribo_YPD2	TIS	-1	-1	2	35.80732645213519
elp6d_ribo_YPD2	TIS	0	0	0	83.44909937259663
elp6d_ribo_YPD2	TIS	1	0	1	43.349321999595226
elp6d_ribo_YPD2	TIS	2	0	2	9.40113337381097
elp6d_ribo_YPD2	TIS	3	1	0	12.830601092896174
elp6d_ribo_YPD2	TIS	4	1	1	7.169398907103825
elp6d_ribo_YPD2	TIS	5	1	2	5.093705727585509
elp6d_ribo_YPD2	TIS	6	2	0	10.43392025905687
elp6d_ribo_YPD2	TIS	7	2	1	6.622546043311071
elp6d_ribo_YPD2	TIS	8	2	2	7.612224246104027
elp6d_ribo_YPD2	TIS	9	3	0	12.893948593402145
elp6d_ribo_YPD2	TIS	10	3	1	6.142886055454362
elp6d_ribo_YPD2	TIS	11	3	2	4.985832827362882
elp6d_ribo_YPD2	TIS	12	4	0	18.680226674762192
elp6d_ribo_YPD2	TIS	13	4	1	11.089860352155434
elp6d_ribo_YPD2	TIS	14	4	2	4.116575591985428
elp6d_ribo_YPD2	TIS	15	5	0	5.430682048168387
elp6d_ribo_YPD2	TIS	16	5	1	3.7241449099372597
elp6d_ribo_YPD2	TIS	17	5	2	4.482898198745193
elp6d_ribo_YPD2	TIS	18	6	0	10.075490791337787
elp6d_ribo_YPD2	TIS	19	6	1	5.6114146933819065
elp6d_ribo_YPD2	TIS	20	6	2	3.398704715644606
elp6d_ribo_YPD2	TIS	21	7	0	7.004452539971665
elp6d_ribo_YPD2	TIS	22	7	1	5.265938069216758
elp6d_ribo_YPD2	TIS	23	7	2	4.091681845780206
elp6d_ribo_YPD2	TIS	24	8	0	6.880590973487148
elp6d_ribo_YPD2	TIS	25	8	1	4.026108075288403
elp6d_ribo_YPD2	TIS	26	8	2	3.4375632463064156
elp6d_ribo_YPD2	TIS	27	9	0	7.3790730621331715
elp6d_ribo_YPD2	TIS	28	9	1	3.966808338393038
elp6d_ribo_YPD2	TIS	29	9	2	3.406193078324226
elp6d_ribo_YPD2	TIS	30	10	0	8.053025703298927
elp6d_ribo_YPD2	TIS	31	10	1	4.325035417931593
elp6d_ribo_YPD2	TIS	32	10	2	2.910139647844566
elp6d_ribo_YPD2	TIS	33	11	0	5.954867435741753
elp6d_ribo_YPD2	TIS	34	11	1	3.785873304998988
elp6d_ribo_YPD2	TIS	35	11	2	2.634689334142886
elp6d_ribo_YPD2	TIS	36	12	0	5.762598664238008
elp6d_ribo_YPD2	TIS	37	12	1	3.4770289415098157
elp6d_ribo_YPD2	TIS	38	12	2	2.5134588140052623
elp6d_ribo_YPD2	TIS	39	13	0	5.6041287188828175
elp6d_ribo_YPD2	TIS	40	13	1	3.4895770087026916
elp6d_ribo_YPD2	TIS	41	13	2	2.5506982392228292
elp6d_ribo_YPD2	TIS	42	14	0	5.769075086014976
elp6d_ribo_YPD2	TIS	43	14	1	3.0959319975713417
elp6d_ribo_YPD2	TIS	44	14	2	2.1687917425622345
elp6d_ribo_YPD2	TIS	45	15	0	5.008095527221211
elp6d_ribo_YPD2	TIS	46	15	1	3.2286986439991905
elp6d_ribo_YPD2	TIS	47	15	2	2.259259259259259
elp6d_ribo_YPD2	TIS	48	16	0	5.137421574580045
elp6d_ribo_YPD2	TIS	49	16	1	3.090062740335964
elp6d_ribo_YPD2	TIS	50	16	2	2.5209471766848814
elp6d_ribo_YPD2	TIS	51	17	0	5.471766848816029
elp6d_ribo_YPD2	TIS	52	17	1	3.1022060311677797
elp6d_ribo_YPD2	TIS	53	17	2	2.2726168791742563
elp6d_ribo_YPD2	TIS	54	18	0	4.941914592187816
elp6d_ribo_YPD2	TIS	55	18	1	3.7478243270592997
elp6d_ribo_YPD2	TIS	56	18	2	2.739324023477029
elp6d_ribo_YPD2	TIS	57	19	0	5.835863185589962
elp6d_ribo_YPD2	TIS	58	19	1	3.6705120420967416
elp6d_ribo_YPD2	TIS	59	19	2	2.3616676786075694
elp6d_ribo_YPD2	TIS	60	20	0	5.551710180125481
elp6d_ribo_YPD2	TIS	61	20	1	3.2956891317547057
elp6d_ribo_YPD2	TIS	62	20	2	2.3335357215138637
elp6d_ribo_YPD2	TIS	63	21	0	5.032584497065371
elp6d_ribo_YPD2	TIS	64	21	1	2.947176684881603
elp6d_ribo_YPD2	TIS	65	21	2	2.448087431693989
elp6d_ribo_YPD2	TIS	66	22	0	5.076097955879376
