	0	1	2	3	4	5	6	7	8	mean
NM_001182047.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182043.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184560.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184514.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348854.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181933.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184670.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182048.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182404.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348834.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184405.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184406.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184608.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182044.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184563.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184632.3	0	0	0	0	0	0	0	0	0	0.0
NM_001395033.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184571.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184565.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182046.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184561.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184609.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348858.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182349.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179028.4	0	0	0	0	0	0	0	0	0	0.0
NM_001178884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184579.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184578.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348882.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184644.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183935.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183944.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184550.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184661.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348827.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184428.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182496.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182355.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182354.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184618.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184617.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395040.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184615.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184573.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184629.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395731.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184596.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184604.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184648.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178707.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178710.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178711.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181126.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183870.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179894.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184456.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184614.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348881.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184626.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178930.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184001.1	0	0	0	0	0	0	0	0	0	0.0
