	0	1	2	3	4	5	6	7	8	mean
NM_001184599.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348821.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182349.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182354.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182355.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182496.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180052.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179350.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179521.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270751.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348865.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184456.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182404.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184598.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179344.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181765.2	0	0	0	0	0	0	0	0	0	0.0
NM_001181684.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184571.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348820.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180831.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184632.3	0	0	0	0	0	0	0	0	0	0.0
NM_001180850.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348892.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184587.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178646.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184588.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184596.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395731.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181687.2	0	0	0	0	0	0	0	0	0	0.0
NM_001348881.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180053.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184582.1	0	0	0	0	0	0	0	0	0	0.0
Q0075	0	0	0	0	0	0	0	0	0	0.0
NM_001184301.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178206.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184642.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179050.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184300.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184299.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184555.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184584.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184193.1	0	0	0	0	0	0	0	0	0	0.0
NM_001387383.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348888.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395040.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178711.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178710.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184302.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180855.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178891.1	0	0	0	0	0	0	0	0	0	0.0
