	0	1	2	3	4	5	6	7	8	mean
NM_001179894.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184550.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348837.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184628.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348869.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184571.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184583.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178235.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348821.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184621.3	0	0	0	0	0	0	0	0	0	0.0
NM_001267862.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184623.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183418.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184575.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183416.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184406.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184405.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184609.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184473.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181101.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348854.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270750.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348820.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178667.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184560.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184564.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182043.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184563.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182044.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184608.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181687.2	0	0	0	0	0	0	0	0	0	0.0
NM_001348862.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184638.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183245.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183249.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184633.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348875.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183358.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395033.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178864.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184314.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184462.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184420.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348815.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348825.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348881.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184637.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184393.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348864.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348823.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184456.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348888.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184218.2	0	0	0	0	0	0	0	0	0	0.0
NM_001348886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180043.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184666.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184646.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348808.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348889.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348832.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184603.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182838.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183177.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183156.1	0	0	0	0	0	0	0	0	0	0.0
