	0	1	2	3	4	5	6	7	8	mean
NM_001179906.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348857.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184556.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184682.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184601.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184602.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179350.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348888.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184424.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181462.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348847.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178206.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184598.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179344.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184599.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184399.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348843.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184541.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184643.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184342.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348858.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184582.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184300.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348889.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182823.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184618.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270757.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348871.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184553.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348818.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348845.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184580.1	0	0	0	0	0	0	0	0	0	0.0
NM_001346796.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181649.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184621.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184624.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184667.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184465.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184622.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270751.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348886.1	0	0	0	0	0	0	0	0	0	0.0
