	0	1	2	3	4	5	6	7	8	mean
YJR026W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YML040W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR272W-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR321C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR325W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YNL339C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YKL183C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR053C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDL022C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGR027W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR105W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YML039W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR028W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR029W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOR068C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR175W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YAR035C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YBL108C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YBL100W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOR008C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOR011W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDL007C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOR142W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YNR077C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOL166W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YCR108C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDL245C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YML066C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YML054C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJL052C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR154W-C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR155C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR156C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFL010W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDL159W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGR109W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157C-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157C-C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR158C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR159C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR160C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGR161C-C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDR524W-C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFR057W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL262W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL261C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL260W-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0255-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0250-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR055C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR079C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YNL067W-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDR522C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YAL037C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDR545W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YEL076C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL015W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL049C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL048C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0080-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0275-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0085-t26_1	0	0	0	0	0	0	0	0	0	0.0
YEL076C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YAR010C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFL002W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFL002W-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDR194W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOL131W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR151W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR213W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR213W-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDR098C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL192W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YPL021W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOL019W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR133W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL089C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR242W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YMR247W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR218W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR219W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YAL068C-t26_1	0	0	0	0	0	0	0	0	0	0.0
