	0	1	2	3	4	5	6	7	8	mean
Q0115-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0105-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL009W-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YER190C-B-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFL068W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHR079C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR151W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL015W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0110-t26_1	0	0	0	0	0	0	0	0	0	0.0
YHL049C-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0085-t26_1	0	0	0	0	0	0	0	0	0	0.0
Q0080-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFL067W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR026W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR028W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YJR029W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL235W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YFR057W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGL260W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YOR142W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR155C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR156C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157W-D-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR157W-E-t26_1	0	0	0	0	0	0	0	0	0	0.0
YEL075C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YDL022C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YIL060W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YIL057C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YIL054W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YIL105W-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
YIL102C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YPL200W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGR296W-t26_1	0	0	0	0	0	0	0	0	0	0.0
YLR154W-C-t26_1	0	0	0	0	0	0	0	0	0	0.0
YGR204C-A-t26_1	0	0	0	0	0	0	0	0	0	0.0
