Sample	Meta	Nucleotide	Codon	Frame	Density
SRR1944927	TIS	-30	-10	0	0.0
SRR1944927	TIS	-29	-10	1	0.0
SRR1944927	TIS	-28	-10	2	0.0
SRR1944927	TIS	-27	-9	0	0.0
SRR1944927	TIS	-26	-9	1	0.0
SRR1944927	TIS	-25	-9	2	0.0
SRR1944927	TIS	-24	-8	0	0.0
SRR1944927	TIS	-23	-8	1	0.0
SRR1944927	TIS	-22	-8	2	0.0
SRR1944927	TIS	-21	-7	0	0.0
SRR1944927	TIS	-20	-7	1	0.0
SRR1944927	TIS	-19	-7	2	0.0
SRR1944927	TIS	-18	-6	0	1.4245842095201682
SRR1944927	TIS	-17	-6	1	1.0332632383865417
SRR1944927	TIS	-16	-6	2	1.0313515580194992
SRR1944927	TIS	-15	-5	0	1.080672911489199
SRR1944927	TIS	-14	-5	1	1.2397247180271458
SRR1944927	TIS	-13	-5	2	1.116230166316192
SRR1944927	TIS	-12	-4	0	1.4385394761995793
SRR1944927	TIS	-11	-4	1	1.5910915694895813
SRR1944927	TIS	-10	-4	2	1.5956796023704836
SRR1944927	TIS	-9	-3	0	1.6298986809405467
SRR1944927	TIS	-8	-3	1	1.4058497419231504
SRR1944927	TIS	-7	-3	2	1.3959090040145288
SRR1944927	TIS	-6	-2	0	1.500095584018352
SRR1944927	TIS	-5	-2	1	1.4777289237239533
SRR1944927	TIS	-4	-2	2	1.6069585165360352
SRR1944927	TIS	-3	-1	0	1.4960810552475625
SRR1944927	TIS	-2	-1	1	1.4222901930797172
SRR1944927	TIS	-1	-1	2	1.4830816287516728
SRR1944927	TIS	0	0	0	1.640986427069394
SRR1944927	TIS	1	0	1	1.6428981074364366
SRR1944927	TIS	2	0	2	1.5851653603517493
SRR1944927	TIS	3	1	0	1.74842286369719
SRR1944927	TIS	4	1	1	1.6308545211240681
SRR1944927	TIS	5	1	2	1.5855476964251578
SRR1944927	TIS	6	2	0	1.7778627413496464
SRR1944927	TIS	7	2	1	2.0112789141655516
SRR1944927	TIS	8	2	2	1.5608870196903077
SRR1944927	TIS	9	3	0	1.8623590135729307
SRR1944927	TIS	10	3	1	2.4291722424010707
SRR1944927	TIS	11	3	2	0.5740776142229019
SRR1944927	TIS	12	4	0	3.1018925635633723
SRR1944927	TIS	13	4	1	0.8057732747084687
SRR1944927	TIS	14	4	2	1.0414834639648252
SRR1944927	TIS	15	5	0	1.480405276237813
SRR1944927	TIS	16	5	1	1.5432995603135156
SRR1944927	TIS	17	5	2	1.5700630854521125
SRR1944927	TIS	18	6	0	1.688204932135347
SRR1944927	TIS	19	6	1	1.5887975530491303
SRR1944927	TIS	20	6	2	1.450583062511948
SRR1944927	TIS	21	7	0	1.6920282928694321
SRR1944927	TIS	22	7	1	1.622825463582489
SRR1944927	TIS	23	7	2	1.7126744408334926
SRR1944927	TIS	24	8	0	1.8403746893519404
SRR1944927	TIS	25	8	1	1.6103995411967118
SRR1944927	TIS	26	8	2	1.5587841712865609
