transcript_id	SRR1944924.isoforms.results	SRR1944925.isoforms.results	SRR1944926.isoforms.results	SRR1944927.isoforms.results	SRR1944928.isoforms.results	SRR1944929.isoforms.results
15S_RRNA	0.0	0.0	0.0	0.0	0.0	0.0
COX1	5.0	1.0	9.62	3.47	1.0	11.2
AI1	0.0	2.0	5.0	2.0	0.0	16.0
AI2	1.0	0.0	0.0	3.0	1.0	2.0
AI3	0.0	0.0	0.0	0.0	0.0	0.0
AI4	1.0	0.0	0.0	0.0	0.0	6.33
AI5_ALPHA	0.0	0.0	3.38	2.53	1.0	1.47
AI5_BETA	1.0	0.0	3.0	1.0	2.0	10.0
ATP8	0.0	0.0	0.0	0.0	0.0	0.0
ATP6	0.0	0.0	0.0	1.0	1.0	0.0
COB	0.0	0.0	0.0	0.0	2.0	0.0
BI2	0.0	0.0	0.0	2.0	0.0	0.0
BI3	0.0	0.0	0.0	0.0	0.0	0.0
BI4	0.0	0.0	6.0	1.0	0.0	0.0
OLI1	3.0	2.0	1.0	0.0	3.0	3.0
VAR1	0.0	0.0	0.0	0.0	0.0	3.0
21S_RRNA	0.0	0.0	0.0	0.0	0.0	0.0
SCEI	2.0	0.0	6.0	7.0	11.0	23.0
COX2	0.0	0.0	0.0	1.0	0.0	0.0
Q0255	0.0	0.0	0.0	0.0	0.0	0.0
COX3	0.0	0.0	0.0	0.0	1.0	0.0
RPM1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001178148.1	536.0	493.0	708.0	639.0	681.0	1030.0
NM_001178149.1	512.0	511.0	709.0	687.0	529.0	812.0
NM_001178150.1	17018.0	19386.0	20800.0	15182.0	14491.0	26854.0
NM_001178151.1	8141.95	11467.35	17995.99	15176.5	11162.66	21265.34
NM_001178152.1	1141.0	1173.0	1543.0	1109.0	1194.0	2166.0
NM_001178153.1	218.0	235.0	255.0	244.0	286.0	508.0
NM_001178154.1	280.0	241.0	368.0	317.0	354.0	512.0
NM_001178155.2	227.0	201.0	309.0	264.0	276.0	508.0
NM_001178156.1	228.0	257.0	385.0	244.0	299.0	520.0
NM_001178157.1	4990.0	5922.0	7505.0	6688.0	5429.0	10027.0
NM_001178158.2	351.0	442.0	493.0	486.0	476.0	757.0
NM_001178159.1	399.0	466.0	569.0	589.0	592.0	863.0
NM_001178160.1	245.0	268.0	331.0	292.0	310.0	532.0
NM_001178161.1	1779.0	1907.0	2369.0	2305.0	2101.0	3411.0
NM_001178162.2	591.0	557.0	864.0	792.0	749.0	1079.0
NM_001178163.1	2.0	4.0	1.0	4.0	2.0	5.0
NM_001178164.1	815.0	741.0	1079.0	966.0	984.0	1692.0
NM_001178165.2	351.0	394.0	457.0	364.0	367.0	573.0
NM_001178166.1	675.0	629.0	1070.0	987.0	795.0	1100.0
NM_001178167.1	859.0	872.0	1155.0	989.0	1017.0	1528.0
NM_001178168.1	4204.0	4454.0	5813.0	4764.0	4133.0	5823.0
NM_001178169.1	247.0	230.0	442.0	314.0	284.0	458.0
NM_001178170.2	603.0	643.0	1065.0	684.0	942.0	1676.0
NM_001178171.2	772.0	691.0	1148.0	966.0	913.0	1400.0
NM_001178172.1	142.0	120.0	202.0	169.0	193.0	360.0
NM_001178173.1	110.0	93.0	133.0	109.0	110.0	144.0
NM_001178174.1	1007.0	962.0	1815.0	1392.0	1264.0	1985.0
NM_001178175.1	208.0	219.0	319.0	327.0	281.0	588.0
NM_001178176.1	419.0	401.0	542.0	569.0	493.0	672.0
NM_001178177.1	182.0	180.0	271.0	210.0	208.0	375.0
NM_001178178.1	320.0	362.0	447.0	360.0	396.0	734.0
NM_001180035.1	118.0	141.0	167.0	186.0	160.0	237.0
NM_001178179.1	125.0	119.0	169.0	122.0	134.0	298.0
NM_001178180.1	3357.0	3836.0	5661.0	4224.0	4260.0	9477.0
NM_001178181.1	1656.0	1774.0	2319.0	2315.0	2239.0	3713.0
NM_001184629.1	228.0	159.0	290.0	290.0	220.0	479.0
NM_001178182.1	52.0	50.0	99.0	61.0	81.0	149.0
NM_001178183.1	60288.0	69095.0	86964.0	74033.0	55806.0	106573.0
NM_001178184.1	311.0	328.0	393.0	379.0	350.0	599.0
NM_001178185.1	404.0	401.0	505.0	502.0	443.0	593.0
NM_001178186.1	678.0	673.0	937.0	948.0	918.0	1339.0
NM_001178187.1	2540.0	2641.0	3483.0	3076.0	3060.0	5079.0
NM_001178188.1	820.0	913.0	1138.0	1340.0	1033.0	1456.0
NM_001178189.1	1582.0	1305.0	1750.0	1755.0	1796.0	3178.0
NM_001184453.1	263.0	252.0	374.0	244.0	233.0	485.0
NM_001178191.1	213.0	193.0	370.0	269.0	282.0	564.0
NM_001178192.2	160.0	129.0	223.0	160.0	217.0	350.0
NM_001178193.1	268.0	242.0	368.0	331.0	301.0	371.0
NM_001178194.1	575.0	579.0	848.0	625.0	685.0	1173.0
NM_001178195.2	460.0	422.0	666.0	589.0	601.0	884.0
NM_001178196.2	1089.0	1089.0	1397.0	1419.0	1249.0	1652.0
NM_001178197.1	163.0	143.0	226.0	199.0	199.0	332.0
NM_001178198.1	95.0	72.0	127.0	81.0	106.0	173.0
NM_001178199.2	703.0	670.0	806.0	873.0	835.0	1106.0
NM_001178200.1	455.0	483.0	667.0	521.0	494.0	896.0
NM_001178201.2	392.0	440.0	648.0	430.0	456.0	891.0
NM_001178202.2	1064.0	1155.0	1312.0	1178.0	1098.0	1702.0
NM_001178203.1	262.0	293.0	331.0	339.0	257.0	499.0
NM_001178204.1	222.0	268.0	360.0	271.0	187.0	391.0
NM_001178205.1	135.12	166.94	247.64	198.35	188.95	286.38
NM_001184642.1	9.0	12.0	10.0	10.0	16.0	16.0
NM_001180041.1	12.81	5.99	12.13	19.55	14.36	17.75
NM_001178206.2	3.0	4.0	6.0	1.0	6.0	5.0
NM_001180042.1	10.65	10.02	16.92	12.82	23.87	11.19
NM_001179897.1	27.41	19.45	28.19	29.04	18.33	24.15
NM_001178208.1	31.0	29.0	41.0	26.0	18.0	50.0
NM_001184582.1	1.0	1.0	2.0	2.0	0.0	0.0
NM_001180043.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180033.1	1918.0	2141.0	2906.0	1978.0	2109.0	3975.0
NM_001178209.1	1008.0	933.0	1452.0	1003.0	1130.0	1738.0
NM_001178210.1	488.0	514.0	636.0	605.0	568.0	947.0
NM_001178211.1	1145.0	1101.0	1573.0	1205.0	1341.0	2089.0
NM_001178212.1	269.0	245.0	425.0	270.0	323.0	608.0
NM_001178213.1	68.21	44.19	162.81	90.12	108.72	193.7
NM_001178214.1	1.0	0.0	3.0	4.0	2.0	0.0
NM_001178215.2	878.0	936.0	1165.0	1025.0	1013.0	1371.0
NM_001178216.1	2049.0	1868.0	2084.0	1480.0	1460.0	2258.0
NM_001178217.1	281.0	241.0	394.0	309.0	342.0	450.0
NM_001178218.2	258.0	264.0	313.0	363.0	291.0	453.0
NM_001178219.1	20.0	11.0	11.0	24.0	19.0	23.0
NM_001178220.2	57.0	39.0	78.0	75.0	56.0	78.0
NM_001178221.1	493.39	464.17	644.0	478.64	527.6	818.92
NM_001178222.1	258.0	234.0	388.0	340.0	313.0	528.0
NM_001178223.1	35.0	42.0	57.0	41.0	52.0	76.0
NM_001178224.1	146.93	157.21	255.15	155.65	155.94	291.42
NM_001178225.1	223.71	200.29	249.43	220.88	259.24	422.79
NM_001184583.1	2.0	2.0	6.0	1.0	4.0	4.0
NM_001178226.1	123.0	145.0	145.0	185.0	181.0	228.0
NM_001178227.1	598.0	625.0	979.0	717.0	653.0	896.0
NM_001178230.1	68.65	62.79	112.06	118.26	79.29	92.58
YAR061W	39.5	29.24	44.54	33.7	27.56	30.52
NM_001178235.1	5.62	19.38	26.53	16.0	12.0	13.85
NM_001180045.1	40.51	0.0	65.92	46.0	20.0	29.42
NM_001178236.1	145.0	92.0	225.0	133.0	95.0	213.0
NM_001178239.1	858.41	879.15	1225.29	364.17	310.38	279.92
NM_001178241.1	762.0	782.0	952.0	823.0	856.0	1647.0
NM_001178242.1	4141.55	4574.9	6293.25	4157.53	4085.56	7492.1
NM_001178243.1	6270.54	5604.99	9116.65	5968.36	6614.89	12373.15
NM_001178244.1	1138.0	1131.0	2144.0	1477.0	1331.0	2226.0
NM_001178245.1	754.0	680.0	1163.0	1034.0	897.0	1576.0
NM_001180047.1	276.96	274.33	431.17	419.99	432.47	548.2
NM_001180048.2	324.95	277.71	598.55	428.02	461.99	668.24
NM_001178246.1	491.0	411.0	604.0	420.0	467.0	768.0
NM_001178247.1	1905.0	1944.0	2665.0	2449.0	1982.0	2625.0
NM_001178248.2	401.91	349.0	555.0	496.89	549.0	779.77
NM_001184539.1	4.09	5.0	9.0	6.11	8.0	10.23
NM_001178249.1	613.0	688.0	1012.0	744.0	721.0	1133.0
NM_001178250.1	201.0	180.0	279.0	207.0	248.0	361.0
NM_001178251.1	895.0	1054.0	1297.0	1095.0	966.0	1384.0
NM_001178253.1	67.0	62.0	65.0	78.0	50.0	44.0
NM_001178254.2	442.0	378.0	604.0	627.0	585.0	790.0
NM_001178255.1	379.0	398.0	446.0	353.0	355.0	476.0
NM_001178256.1	608.0	558.0	730.0	645.0	633.0	1070.0
NM_001178257.1	1050.0	1176.0	1625.0	1267.0	1172.0	1722.0
NM_001178258.1	360.0	315.0	505.0	415.0	463.0	716.0
NM_001178259.1	210.0	224.0	248.0	185.0	255.0	365.0
NM_001178260.1	590.0	632.0	783.0	884.0	730.0	1020.0
NM_001178261.1	146.0	146.0	200.0	179.0	186.0	356.0
NM_001178262.1	1512.0	1491.0	2294.0	2484.0	2461.0	3725.0
NM_001178263.1	619.0	673.0	783.0	687.0	634.0	944.0
NM_001178264.1	1603.0	1676.0	2661.0	1889.0	1686.0	3519.0
NM_001178265.1	132.0	139.0	212.0	179.0	189.0	331.0
NM_001178266.1	393.0	269.0	586.0	310.0	336.0	856.0
NM_001178267.1	13411.8	14972.34	21900.3	13118.94	13103.1	28519.95
NM_001178268.1	394.0	330.0	622.0	325.0	437.0	1075.0
NM_001184457.1	125.0	136.0	142.0	105.0	109.0	167.0
NM_001178269.1	140.0	148.0	180.0	125.0	180.0	248.0
NM_001178270.1	2089.0	2878.0	2904.0	3445.0	2783.0	4744.0
NM_001178271.1	221.0	143.0	264.0	234.0	214.0	398.0
NM_001178272.1	1400.0	1764.0	1774.0	1368.0	1298.0	2223.0
NM_001178273.1	420.0	444.0	548.0	473.0	501.0	760.0
NM_001178274.1	264.0	232.0	506.0	277.0	326.0	568.0
NM_001178275.1	505.0	578.0	742.0	719.0	646.0	989.0
NM_001178276.1	875.0	915.0	1387.0	1087.0	1187.0	2058.0
NM_001178277.1	389.0	438.0	663.0	648.0	450.0	813.0
NM_001178278.1	348.0	298.0	517.0	358.0	436.0	756.0
NM_001178279.1	3178.0	3198.0	4343.0	3145.0	3103.0	5029.0
NM_001184527.1	62.0	39.0	103.0	60.0	63.0	79.0
NM_001178280.1	1281.0	1134.0	1788.0	1465.0	1495.0	2531.0
NM_001178281.1	1713.0	1506.0	2393.0	1755.0	1976.0	3269.0
NM_001178282.1	1228.0	1259.0	1599.0	1171.0	1098.0	1808.0
NM_001178283.1	4.0	5.0	11.0	12.0	13.0	13.0
NM_001178284.1	6.0	8.0	10.0	4.0	6.0	11.0
NM_001178285.1	1164.0	1196.0	1548.0	1558.0	1648.0	2409.0
NM_001178286.1	329.0	315.0	513.0	343.0	423.0	716.0
NM_001178287.1	1245.0	1224.0	2039.0	1669.0	1501.0	2278.0
NM_001348869.1	30.0	15.0	27.0	24.0	31.0	56.0
NM_001178289.1	73.0	66.0	95.0	95.0	92.0	124.0
NM_001178290.1	865.0	954.0	1173.0	906.0	989.0	1692.0
NM_001178291.1	450.0	385.0	850.0	642.0	599.0	1083.0
NM_001178292.1	467.0	399.0	783.0	432.0	634.0	1082.0
NM_001178294.1	465.0	427.0	702.0	606.0	605.0	995.0
NM_001178295.1	507.0	479.0	800.0	554.0	492.0	940.0
NM_001178296.2	2051.0	2065.0	2807.0	2492.0	2406.0	3895.0
NM_001178297.2	621.0	558.0	941.0	714.0	749.0	1281.0
NM_001178298.1	1542.0	1594.0	2261.0	2392.0	2280.0	3712.0
NM_001184440.1	151.0	120.0	256.0	151.0	213.0	317.0
NM_001178299.1	84.0	62.0	169.0	120.0	112.0	223.0
NM_001178300.1	401.0	329.0	506.0	412.0	554.0	819.0
NM_001178301.1	726.0	612.0	1143.0	766.0	826.0	1411.0
NM_001178303.1	204.0	162.0	368.0	259.0	273.0	487.0
NM_001178304.1	548.0	594.0	768.0	778.0	745.0	1312.0
NM_001178306.1	175.0	167.0	236.0	281.0	218.0	244.0
NM_001178307.2	584.0	656.0	879.0	654.0	720.0	1001.0
NM_001178308.2	906.0	845.0	1367.0	1119.0	1096.0	1756.0
NM_001178309.1	423.0	479.0	562.0	539.0	446.0	753.0
NM_001346794.1	259.43	265.49	361.84	366.99	328.79	594.04
NM_001184584.1	5.0	1.0	11.0	7.0	4.0	24.0
NM_001184454.1	343.57	383.51	437.16	479.01	458.21	777.96
NM_001178312.1	23949.48	25867.58	38056.02	22314.37	21945.86	44003.43
NM_001178314.1	150.0	136.0	222.0	230.0	196.0	248.0
NM_001178315.1	357.0	412.0	514.0	601.0	516.0	733.0
NM_001178316.1	6854.0	7462.0	10515.0	9383.0	7808.0	12955.0
NM_001178318.1	53.0	49.0	82.0	86.0	99.0	184.0
NM_001178319.1	904.0	905.0	1715.0	1388.0	1223.0	2258.0
NM_001178320.2	187.0	191.0	247.0	179.0	215.0	388.0
NM_001178321.1	212.0	216.0	348.0	368.0	282.0	384.96
NM_001178322.1	802.0	884.0	999.0	1072.0	930.0	1551.0
NM_001178324.2	366.0	286.0	359.0	427.0	464.0	622.0
NM_001178325.1	854.0	705.0	1096.0	892.0	957.0	1204.0
NM_001178326.1	214.0	175.0	336.0	278.0	360.0	538.0
NM_001178327.1	10469.23	10399.01	13190.82	9454.22	9882.59	16979.25
NM_001178328.2	338.0	359.0	672.0	411.0	367.0	602.0
NM_001178329.1	335.0	306.0	453.0	480.0	408.0	674.0
NM_001178330.1	205.0	210.0	333.0	225.0	234.0	473.0
NM_001178331.2	1545.0	1770.0	2489.0	1589.0	1550.0	2893.0
NM_001184321.1	136.0	153.0	221.0	141.0	134.0	326.0
NM_001178332.1	13280.0	12706.0	20534.0	13459.0	12590.0	26815.0
NM_001178333.1	477.0	386.0	685.0	489.0	501.0	864.0
NM_001178335.1	181.0	222.0	261.0	188.0	183.0	413.0
NM_001178337.2	165.0	143.0	379.0	178.0	219.0	387.0
NM_001178338.1	337.0	339.0	431.0	446.0	456.0	722.0
NM_001178339.2	1771.0	2232.0	2850.0	2399.0	2160.0	3880.0
NM_001180049.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180050.2	80.94	58.85	129.42	76.2	107.19	148.71
NM_001184585.1	2.0	5.0	8.0	12.0	3.0	2.0
NM_001178341.1	287.0	280.0	487.0	541.0	424.0	579.0
NM_001178342.1	800.0	745.0	981.0	857.0	922.0	1691.0
NM_001178343.1	315.0	263.0	455.0	389.0	397.0	547.0
NM_001178344.1	436.0	473.0	666.0	607.0	630.0	924.0
NM_001178345.2	665.0	716.0	1048.0	953.0	955.0	1329.0
NM_001178346.2	306.0	322.0	559.0	429.0	358.0	704.0
NM_001178347.1	231.0	223.0	410.0	235.0	343.0	594.0
NM_001184458.1	0.0	0.0	0.0	0.0	0.0	6.28
NM_001180052.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180053.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180054.1	71.67	82.52	113.5	104.74	90.14	179.96
NM_001178349.1	557.0	543.0	787.0	841.0	808.0	1047.0
NM_001178350.1	532.0	500.0	599.0	510.0	540.0	768.0
NM_001178351.1	523.0	526.0	650.0	633.0	622.0	1061.0
NM_001178352.2	394.0	350.0	497.0	464.0	494.0	736.0
NM_001178353.1	198.0	162.0	237.0	182.0	195.0	321.0
NM_001178354.1	208.0	205.0	281.0	260.0	257.0	399.0
NM_001178355.2	316.0	330.0	463.0	391.0	402.0	547.0
NM_001178356.1	641.0	738.0	922.0	783.0	779.0	1064.0
NM_001178357.1	4868.88	4799.3	6616.85	4902.84	5833.53	10184.31
NM_001178358.1	7172.2	6906.39	9332.7	6209.87	6717.85	12683.44
NM_001178359.1	4634.0	4810.0	8352.0	6670.0	4507.0	10570.0
NM_001180055.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180056.2	264.82	200.69	437.13	286.95	259.63	360.17
NM_001178361.1	53.0	60.0	143.0	114.0	110.0	272.0
NM_001178362.1	452.0	361.0	625.0	404.0	504.0	907.0
NM_001178363.1	1088.0	1241.0	1624.0	1562.0	1212.0	1962.0
NM_001178364.1	347.0	252.0	379.0	399.0	305.0	544.0
NM_001178365.1	1651.0	1694.0	2426.0	2420.0	1992.0	3287.0
NM_001178366.1	30.0	37.0	56.0	51.0	41.0	71.0
NM_001178367.1	17.0	24.0	24.0	34.0	34.0	29.0
NM_001178368.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001178369.1	302.0	285.0	397.0	241.0	316.0	337.0
NM_001178370.1	174.0	134.0	226.0	226.0	202.0	384.0
NM_001178371.1	1585.0	1918.0	2387.0	2115.0	2062.0	2518.0
NM_001178372.1	153.0	122.0	236.0	132.0	158.0	289.0
NM_001178373.1	5454.0	5848.0	8519.0	6012.0	5682.0	10367.0
NM_001178374.1	605.82	674.69	844.2	842.8	874.44	1423.87
NM_001346795.1	39.18	36.31	62.8	63.2	59.56	98.13
NM_001178376.1	498.0	439.0	685.0	506.0	547.0	769.0
NM_001178377.1	1024.0	1035.0	1371.0	1248.0	1074.0	1886.0
NM_001178378.1	601.0	577.0	741.0	748.0	822.0	1156.0
NM_001178379.1	27633.36	34871.17	37955.63	28460.08	23663.95	44723.29
NM_001346796.1	14.0	8.0	19.0	11.0	11.0	38.0
NM_001178381.1	158.0	145.0	228.0	171.0	160.0	203.0
NM_001178382.1	1177.0	1106.0	1507.0	1238.0	1320.0	2266.0
NM_001178383.1	611.0	739.0	1102.0	716.0	655.0	1325.0
NM_001178384.1	1796.0	1871.0	2222.0	2123.0	2097.0	3097.0
NM_001178385.1	349.0	372.0	484.0	434.0	437.0	712.0
NM_001178386.1	872.0	874.0	1275.0	1118.0	954.0	1348.0
NM_001178387.1	1130.0	1122.0	1448.0	1347.0	1535.0	2450.0
NM_001178388.1	6.0	5.0	7.0	16.0	12.0	44.0
NM_001178389.1	907.0	903.0	1125.0	1142.0	1141.0	1711.0
NM_001178390.1	834.0	726.0	1040.0	856.0	859.0	1495.0
NM_001178391.2	751.0	748.0	946.0	979.0	953.0	1402.0
NM_001178392.2	346.0	297.0	524.0	374.0	397.0	687.0
NM_001178393.2	46.0	61.0	86.0	66.0	74.0	138.0
NM_001178394.1	308.0	286.0	436.0	307.0	291.0	563.0
NM_001178395.1	89.0	93.0	141.0	85.0	112.0	237.0
NM_001178396.1	9691.39	9602.31	13564.23	9884.59	8617.32	17514.9
NM_001178397.1	725.0	650.0	1178.0	818.0	897.0	1433.0
NM_001178398.1	33.0	30.0	47.0	33.0	20.0	32.0
NM_001178400.1	750.0	829.0	1155.0	918.0	835.0	1681.0
NM_001178401.1	514.0	560.0	863.0	406.0	406.0	705.0
NM_001178402.1	398.0	421.0	593.0	213.0	248.0	366.0
NM_001178403.1	562.0	615.0	838.0	721.0	709.0	1036.0
NM_001178404.1	497.0	516.0	747.0	633.0	608.0	991.0
NM_001270739.1	44.0	50.0	50.0	30.0	27.0	67.0
NM_001178405.1	289.0	251.0	374.0	296.0	357.0	566.0
NM_001178406.1	877.0	802.0	1343.0	1103.0	1040.0	1601.0
NM_001184442.3	558.0	472.0	681.0	611.0	774.0	1190.0
NM_001178407.1	528.0	556.0	883.0	851.0	682.0	1260.0
NM_001178408.1	550.0	562.0	769.0	637.0	598.0	1018.0
NM_001178409.3	572.0	551.0	801.0	621.0	646.0	1087.0
NM_001178410.1	231.0	198.0	334.0	327.0	318.0	628.0
NM_001178411.1	303.0	282.0	536.0	335.0	402.0	654.0
NM_001178413.3	247.0	212.0	303.0	242.0	263.0	315.0
NM_001178414.1	271.0	237.0	432.0	218.0	305.0	403.0
NM_001178415.1	3135.0	3411.0	3743.0	2708.0	2456.0	4847.0
NM_001178416.4	3400.0	3300.0	4144.0	5490.0	4920.0	6757.0
NM_001178417.1	167.0	161.0	268.0	259.0	267.0	484.0
NM_001178418.1	361.0	391.0	549.0	327.0	343.0	638.0
NM_001178419.3	354.0	357.0	467.0	448.0	476.0	634.0
NM_001184540.1	4.0	7.0	6.0	3.0	6.0	8.0
NM_001178420.1	127.0	176.0	223.0	254.0	228.0	283.0
NM_001178421.4	1337.0	1217.0	1685.0	1735.0	1873.0	2389.0
NM_001178422.2	880.0	835.0	1345.0	1127.0	938.0	1504.0
NM_001178424.2	27.0	26.0	43.0	55.0	39.0	78.0
NM_001178425.3	359.0	398.0	526.0	495.0	517.0	872.0
NM_001178426.2	12417.0	13483.0	17802.0	13762.0	10801.0	20709.0
NM_001178427.1	3960.0	4432.0	5418.0	4978.0	4472.0	6430.0
NM_001178428.3	1092.0	1022.0	1711.0	1581.0	1174.0	2161.0
NM_001178429.1	434.0	393.0	843.0	541.0	604.0	1060.0
NM_001178430.1	2077.0	1895.0	3286.0	2389.0	2373.0	4770.0
NM_001178431.3	504.0	534.0	808.0	652.0	583.0	899.0
NM_001180057.1	11028.2	12686.66	15733.7	10860.06	11122.9	20315.05
NM_001178432.1	2862.0	2978.0	4750.0	3496.0	3146.0	5071.0
NM_001184443.1	359.0	388.0	380.0	428.0	501.0	801.0
NM_001178433.3	261.0	221.0	387.0	202.0	186.0	379.0
NM_001178434.1	2087.0	2323.0	3061.0	2803.0	2341.0	3339.0
NM_001178435.3	772.0	730.0	1109.0	746.0	766.0	1387.0
NM_001178436.1	1407.0	1406.0	1876.0	1530.0	1613.0	2966.0
NM_001180058.2	483.24	444.52	715.89	418.57	433.47	894.82
NM_001178438.4	65.76	39.48	79.11	53.43	56.53	124.18
NM_001178439.1	198.0	154.0	285.0	194.0	214.0	501.0
NM_001178440.1	2819.37	2872.34	3660.35	3591.55	3344.69	5428.04
NM_001178441.3	1077.42	966.84	1380.8	444.49	403.06	507.23
NM_001178442.2	584.0	557.0	874.0	711.0	712.0	1062.0
NM_001178443.1	293.0	304.0	439.0	375.0	417.0	622.0
NM_001178444.3	1154.0	1072.0	1381.0	1212.0	1322.0	1962.0
NM_001178445.2	325.0	301.0	568.0	385.0	383.0	707.0
NM_001178446.1	253.0	232.0	306.0	252.0	318.0	566.0
NM_001178449.3	1048.0	1125.0	1602.0	1242.0	1506.0	2459.0
NM_001178450.1	423.0	389.0	699.0	647.0	522.0	835.0
NM_001178451.1	463.0	471.0	681.0	620.0	696.0	980.0
NM_001178452.3	631.0	578.0	856.0	542.0	563.0	905.0
NM_001178453.1	132.0	132.0	179.0	243.0	176.0	411.0
NM_001178454.1	5288.0	5308.0	8160.0	5359.0	5223.0	10489.0
NM_001178455.3	199.0	191.0	259.0	193.0	213.0	286.0
NM_001178456.2	256.0	281.0	383.0	371.0	309.0	492.0
NM_001178457.1	1612.0	1803.0	2563.0	1706.0	1601.0	3189.0
NM_001178458.3	850.0	803.0	1104.0	1019.0	1016.0	1649.0
NM_001178459.1	914.0	956.0	1395.0	1011.0	1070.0	1972.0
NM_001184520.1	129.0	130.0	230.0	117.0	165.0	269.0
NM_001178460.3	800.0	718.0	1292.0	1140.0	961.0	1203.04
NM_001178462.1	174.0	186.0	306.0	325.0	275.0	446.0
NM_001178463.1	1457.0	1533.0	2214.0	2872.0	2026.0	3550.0
NM_001178465.3	135.0	162.0	196.0	187.0	155.0	217.0
NM_001178466.1	86740.26	90067.48	130874.56	95885.78	81290.88	156243.47
NM_001178467.1	184.0	169.0	247.0	197.0	205.0	284.0
NM_001178468.3	96.0	89.0	140.0	132.0	121.0	230.0
NM_001178469.2	7559.0	8241.0	10779.0	7922.0	7284.0	13050.0
NM_001178470.1	425.0	420.0	633.0	505.0	554.0	1081.0
NM_001178471.3	443.0	417.0	618.0	555.0	552.0	774.0
NM_001178473.1	437.0	401.0	569.0	534.0	602.0	944.0
NM_001178474.1	838.0	974.0	1180.0	1385.0	979.0	1939.0
NM_001270740.1	843.0	900.0	1274.0	798.0	953.0	1781.0
NM_001178475.3	4494.0	5101.0	6973.0	5695.0	4533.0	8772.0
NM_001178476.1	84.0	66.0	125.0	87.0	95.0	152.0
NM_001178477.1	394.0	400.0	544.0	456.0	490.0	922.0
NM_001178478.3	598.0	603.0	1007.0	674.0	750.0	1238.0
NM_001178479.3	248.0	224.0	342.0	329.0	299.0	427.0
NM_001178480.1	81.0	104.0	109.0	130.0	89.0	210.0
NM_001178481.1	1077.0	1130.0	1625.0	1147.0	1089.0	1585.0
NM_001178483.3	342.0	275.0	405.0	288.0	259.0	426.0
NM_001178484.3	250.0	287.0	448.0	318.0	298.0	427.0
NM_001178485.2	316.0	359.0	540.0	391.0	428.0	858.0
NM_001178486.2	134.0	103.0	278.0	161.0	194.0	326.0
NM_001178487.3	461.0	484.0	616.0	654.0	512.0	757.0
NM_001178488.3	710.0	774.0	1383.0	958.0	775.0	1430.0
NM_001178489.2	210.0	194.0	262.0	289.0	313.0	487.0
NM_001178490.1	916.0	918.0	1450.0	1098.0	1258.0	2047.0
NM_001178491.3	4774.0	4623.0	6492.0	4557.0	5050.0	7896.0
NM_001348890.1	3.0	2.0	1.0	2.0	8.0	15.0
NM_001178493.3	245.0	220.0	275.0	198.0	243.0	470.0
NM_001178494.1	541.0	506.0	793.0	499.0	533.0	904.0
NM_001178495.1	15.0	17.0	27.0	18.0	30.0	15.0
NM_001178496.3	20.0	29.0	39.0	19.0	30.0	47.0
NM_001178497.3	1343.0	1434.0	2056.0	1665.0	1528.0	2696.0
NM_001178498.1	252.0	257.0	394.0	298.0	278.0	455.0
NM_001178499.1	1736.0	1952.0	2194.0	1600.0	1800.0	2707.0
NM_001178500.3	58.0	57.0	96.0	77.0	100.0	95.0
NM_001178501.3	210.0	198.0	360.0	253.0	299.0	512.0
NM_001178502.1	1172.0	986.0	1769.0	1100.0	1376.0	2315.0
NM_001178503.1	410.0	396.0	586.0	429.0	492.0	897.0
NM_001178504.3	196.0	156.0	287.0	233.0	261.0	384.0
NM_001178505.3	278.0	221.0	347.0	258.0	287.0	412.0
NM_001178506.1	2578.0	2820.0	3655.0	3749.0	3973.0	5441.0
NM_001178507.1	1865.0	1816.0	2710.0	1766.0	1771.0	3137.0
NM_001178508.3	486.0	428.0	724.0	569.0	611.0	932.0
NM_001178509.3	309.0	261.0	373.0	292.0	335.0	497.0
NM_001178510.1	6739.0	7887.0	8952.0	6816.0	5314.0	8686.0
NM_001180059.1	632.0	590.0	956.0	656.0	743.0	1363.0
NM_001178511.3	413.0	389.0	667.0	463.0	529.0	871.0
NM_001178512.3	968.0	855.0	1456.0	1042.0	1194.0	2122.0
NM_001178513.1	260.0	224.0	388.0	346.0	345.0	584.0
NM_001178514.1	777.0	699.0	1123.0	815.0	866.0	1450.0
NM_001178515.3	66.0	105.0	157.0	99.0	129.0	212.0
NM_001178516.3	309.0	223.0	359.0	294.0	348.0	512.0
NM_001178517.1	275.0	301.0	394.0	230.0	220.0	333.0
NM_001178518.1	736.0	742.0	1013.0	1051.0	1066.0	1404.0
NM_001178519.3	838.0	825.0	1008.0	849.0	1102.0	1804.0
NM_001178520.3	904.0	754.0	1001.0	907.0	1091.0	1534.0
NM_001178521.1	590.0	567.0	903.0	697.0	718.0	1161.0
NM_001178523.1	462.0	419.0	675.0	646.0	646.0	1259.0
NM_001178524.3	265.0	252.0	393.0	289.0	318.0	563.0
