transcript_id	SRR1944924.isoforms.results	SRR1944925.isoforms.results	SRR1944926.isoforms.results	SRR1944927.isoforms.results	SRR1944928.isoforms.results	SRR1944929.isoforms.results
15S_RRNA	0.0	0.0	0.0	0.0	0.0	0.0
COX1	0.41	0.08	0.55	0.26	0.08	0.5
AI1	0.0	0.1	0.18	0.1	0.0	0.46
AI2	0.05	0.0	0.0	0.14	0.05	0.06
AI3	0.0	0.0	0.0	0.0	0.0	0.0
AI4	0.08	0.0	0.0	0.0	0.0	0.27
AI5_ALPHA	0.0	0.0	0.16	0.16	0.07	0.06
AI5_BETA	0.12	0.0	0.26	0.11	0.23	0.67
ATP8	0.0	0.0	0.0	0.0	0.0	0.0
ATP6	0.0	0.0	0.0	0.15	0.16	0.0
COB	0.0	0.0	0.0	0.0	0.22	0.0
BI2	0.0	0.0	0.0	0.19	0.0	0.0
BI3	0.0	0.0	0.0	0.0	0.0	0.0
BI4	0.0	0.0	0.29	0.06	0.0	0.0
OLI1	1.64	1.05	0.38	0.0	1.56	0.89
VAR1	0.0	0.0	0.0	0.0	0.0	0.18
21S_RRNA	0.0	0.0	0.0	0.0	0.0	0.0
SCEI	0.37	0.0	0.77	1.17	1.93	2.31
COX2	0.0	0.0	0.0	0.16	0.0	0.0
Q0255	0.0	0.0	0.0	0.0	0.0	0.0
COX3	0.0	0.0	0.0	0.0	0.15	0.0
RPM1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001178148.1	20.27	17.88	18.82	21.96	24.54	21.26
NM_001178149.1	17.64	16.88	17.16	21.51	17.36	15.27
NM_001178150.1	3558.73	3885.97	3056.3	2885.02	2886.84	3064.86
NM_001178151.1	554.67	748.84	861.44	939.52	724.45	790.66
NM_001178152.1	228.83	225.5	217.44	202.11	228.12	237.08
NM_001178153.1	47.39	48.97	38.95	48.2	59.22	60.27
NM_001178154.1	46.78	38.6	43.2	48.13	56.35	46.69
NM_001178155.2	20.09	17.06	19.22	21.24	23.28	24.54
NM_001178156.1	15.95	17.24	18.93	15.51	19.93	19.86
NM_001178157.1	551.41	627.29	582.73	671.59	571.52	604.73
NM_001178158.2	37.74	45.56	37.25	47.49	48.76	44.43
NM_001178159.1	67.69	75.78	67.83	90.81	95.68	79.91
NM_001178160.1	26.74	28.04	25.38	28.96	32.23	31.69
NM_001178161.1	122.52	125.89	114.64	144.26	137.85	128.21
NM_001178162.2	19.13	17.29	19.66	23.3	23.1	19.07
NM_001178163.1	0.27	0.51	0.09	0.49	0.25	0.36
NM_001178164.1	31.61	27.55	29.41	34.05	36.36	35.82
NM_001178165.2	45.79	49.27	41.89	43.15	45.61	40.8
NM_001178166.1	35.33	31.56	39.35	46.95	39.64	31.42
NM_001178167.1	72.54	70.59	68.54	75.9	81.82	70.43
NM_001178168.1	242.52	246.29	235.63	249.74	227.13	183.33
NM_001178169.1	7.56	6.75	9.5	8.73	8.28	7.65
NM_001178170.2	85.51	87.4	106.12	88.14	127.26	129.71
NM_001178171.2	25.01	21.46	26.14	28.44	28.18	24.76
NM_001178172.1	23.55	19.07	23.54	25.47	30.49	32.58
NM_001178173.1	9.1	7.37	7.73	8.19	8.67	6.5
NM_001178174.1	30.06	27.53	38.07	37.76	35.95	32.34
NM_001178175.1	75.31	76.01	81.16	107.59	96.93	116.2
NM_001178176.1	24.14	22.15	21.94	29.79	27.06	21.13
NM_001178177.1	20.9	19.81	21.86	21.91	22.75	23.5
NM_001178178.1	79.35	86.04	77.88	81.12	93.54	99.33
NM_001180035.1	12.45	14.26	12.38	17.83	16.08	13.64
NM_001178179.1	18.75	17.11	17.81	16.63	19.15	24.4
NM_001178180.1	146.91	160.92	174.08	167.98	177.6	226.35
NM_001178181.1	195.24	200.48	192.11	248.02	251.47	238.91
NM_001184629.1	289.73	193.68	258.94	334.88	266.33	332.21
NM_001178182.1	8.43	7.77	11.28	8.99	12.51	13.19
NM_001178183.1	5262.71	5781.62	5334.15	5872.69	4640.85	5077.4
NM_001178184.1	50.06	50.61	44.45	55.44	53.67	52.63
NM_001178185.1	30.44	28.96	26.74	34.37	31.8	24.39
NM_001178186.1	34.78	33.1	33.78	44.2	44.87	37.49
NM_001178187.1	266.63	265.75	256.91	293.43	306.01	290.99
NM_001178188.1	45.75	48.82	44.61	67.93	54.9	44.33
NM_001178189.1	399.0	315.51	310.14	402.24	431.53	437.46
NM_001184453.1	101.04	92.8	100.96	85.19	85.28	101.7
NM_001178191.1	76.5	66.44	93.37	87.79	96.48	110.55
NM_001178192.2	11.25	8.69	11.02	10.22	14.53	13.43
NM_001178193.1	17.71	15.33	17.09	19.88	18.95	13.38
NM_001178194.1	101.05	97.54	104.72	99.82	114.69	112.51
NM_001178195.2	19.27	16.95	19.6	22.42	23.98	20.21
NM_001178196.2	60.91	58.38	54.9	72.12	66.55	50.43
NM_001178197.1	10.01	8.41	9.75	11.1	11.64	11.12
NM_001178198.1	22.66	16.46	21.29	17.56	24.09	22.52
NM_001178199.2	35.01	31.98	28.2	39.5	39.61	30.06
NM_001178200.1	39.56	40.26	40.75	41.17	40.92	42.52
NM_001178201.2	79.7	85.76	92.58	79.45	88.33	98.87
NM_001178202.2	121.22	126.14	105.03	121.96	119.18	105.83
NM_001178203.1	27.37	29.34	24.3	32.18	25.58	28.45
NM_001178204.1	21.18	24.51	24.14	23.5	17.0	20.36
NM_001178205.1	4.49	5.31	5.78	5.99	5.98	5.19
NM_001184642.1	3.94	5.03	3.07	3.98	6.67	3.82
NM_001180041.1	4.32	1.94	2.87	5.99	4.61	3.27
NM_001178206.2	1.34	1.71	1.88	0.41	2.55	1.22
NM_001180042.1	3.59	3.24	4.01	3.93	7.67	2.06
NM_001179897.1	9.1	6.19	6.58	8.76	5.8	4.38
NM_001178208.1	2.28	2.05	2.12	1.74	1.26	2.01
NM_001184582.1	0.55	0.53	0.78	1.01	0.0	0.0
NM_001180043.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180033.1	377.77	404.22	402.18	354.03	395.73	427.3
NM_001178209.1	81.68	72.47	82.67	73.86	87.23	76.86
NM_001178210.1	49.92	50.4	45.71	56.24	55.35	52.87
NM_001178211.1	80.62	74.31	77.82	77.1	89.95	80.28
NM_001178212.1	42.37	36.99	47.04	38.65	48.47	52.27
NM_001178213.1	2.5	1.55	4.2	3.0	3.8	3.88
NM_001178214.1	0.1	0.0	0.21	0.36	0.19	0.0
NM_001178215.2	54.2	55.38	50.53	57.5	59.57	46.19
NM_001178216.1	290.56	253.92	207.65	190.71	197.23	174.75
NM_001178217.1	28.16	23.15	27.74	28.14	32.65	24.61
NM_001178218.2	11.61	11.39	9.9	14.85	12.48	11.13
NM_001178219.1	14.77	7.79	5.71	16.1	13.36	9.27
NM_001178220.2	13.67	8.97	13.15	16.35	12.8	10.21
NM_001178221.1	90.69	81.79	83.18	79.95	92.39	82.15
NM_001178222.1	47.62	41.4	50.32	57.03	55.04	53.19
NM_001178223.1	19.6	22.55	22.43	20.86	27.74	23.23
NM_001178224.1	21.39	21.93	26.1	20.59	21.62	23.15
NM_001178225.1	41.29	35.44	32.35	37.05	45.59	42.59
NM_001184583.1	2.87	2.75	6.06	1.31	5.47	3.14
NM_001178226.1	7.83	8.85	6.49	10.71	10.98	7.93
NM_001178227.1	22.09	22.13	25.41	24.07	22.98	18.06
NM_001178230.1	1.96	1.72	2.25	3.07	2.16	1.44
YAR061W	5.46	3.87	4.32	4.23	3.63	2.3
NM_001178235.1	2.39	7.9	7.92	6.18	4.86	3.21
NM_001180045.1	8.59	0.0	9.83	8.87	4.04	3.41
NM_001178236.1	38.56	23.45	42.04	32.14	24.07	30.91
NM_001178239.1	80.18	78.71	80.41	30.91	27.62	14.27
NM_001178241.1	308.92	303.89	271.19	303.19	330.59	364.41
NM_001178242.1	1344.84	1424.02	1435.92	1226.81	1263.86	1327.78
NM_001178243.1	2021.27	1731.88	2064.91	1748.26	2031.32	2176.78
NM_001178244.1	20.07	19.12	26.57	23.67	22.36	21.43
NM_001178245.1	33.87	29.28	36.71	42.21	38.39	38.64
NM_001180047.1	27.44	26.05	30.02	37.81	40.82	29.64
NM_001180048.2	8.14	6.66	10.53	9.74	11.02	9.13
NM_001178246.1	117.13	93.99	101.25	91.05	106.13	99.99
NM_001178247.1	67.21	65.74	66.07	78.52	66.62	50.55
NM_001178248.2	20.96	17.45	20.34	23.55	27.28	22.2
NM_001184539.1	2.16	2.52	3.33	2.92	4.01	2.94
NM_001178249.1	39.67	42.68	46.02	43.76	44.46	40.02
NM_001178250.1	31.11	26.7	30.34	29.11	36.56	30.49
NM_001178251.1	51.63	58.28	52.57	57.4	53.09	43.57
NM_001178253.1	7.28	6.45	4.96	7.7	5.17	2.61
NM_001178254.2	21.67	17.76	20.81	27.93	27.32	21.14
NM_001178255.1	31.46	31.67	26.02	26.63	28.08	21.57
NM_001178256.1	74.89	65.88	63.18	72.19	74.28	71.93
NM_001178257.1	29.21	31.36	31.76	32.03	31.06	26.14
NM_001178258.1	115.2	96.62	113.55	120.68	141.15	125.05
NM_001178259.1	17.63	18.03	14.63	14.12	20.4	16.73
NM_001178260.1	44.92	46.12	41.89	61.16	52.94	42.38
NM_001178261.1	43.26	41.47	41.64	48.2	52.51	57.57
NM_001178262.1	58.55	55.34	62.42	87.41	90.79	78.72
NM_001178263.1	31.25	32.57	27.77	31.52	30.49	26.01
NM_001178264.1	102.54	102.77	119.61	109.81	102.75	122.86
NM_001178265.1	38.85	39.22	43.85	47.88	53.0	53.17
NM_001178266.1	173.71	113.97	182.0	124.52	141.48	206.5
NM_001178267.1	3050.8	3264.69	3500.45	2711.81	2839.48	3540.72
NM_001178268.1	156.84	125.92	173.98	117.57	165.72	233.55
NM_001184457.1	55.81	58.21	44.55	42.6	46.36	40.7
NM_001178269.1	16.2	16.42	14.64	13.15	19.84	15.66
NM_001178270.1	285.21	376.66	278.59	427.42	361.98	353.5
NM_001178271.1	28.41	17.62	23.85	27.34	26.21	27.93
NM_001178272.1	159.92	193.15	142.39	142.0	141.25	138.59
NM_001178273.1	52.91	53.62	48.51	54.15	60.13	52.26
NM_001178274.1	7.66	6.46	10.32	7.31	9.01	9.0
NM_001178275.1	31.35	34.39	32.37	40.56	38.2	33.51
NM_001178276.1	147.31	147.67	164.08	166.3	190.38	189.1
NM_001178277.1	16.64	17.96	19.93	25.19	18.34	18.98
NM_001178278.1	64.78	53.17	67.62	60.56	77.32	76.8
NM_001178279.1	239.87	231.38	230.33	215.71	223.12	207.16
NM_001184527.1	42.9	25.87	50.08	37.73	41.53	29.83
NM_001178280.1	252.31	214.1	247.45	262.21	280.52	272.08
NM_001178281.1	307.18	258.87	301.53	285.99	337.57	319.94
NM_001178282.1	84.05	82.6	76.9	72.83	71.59	67.54
NM_001178283.1	0.67	0.81	1.3	1.84	2.09	1.19
NM_001178284.1	2.09	2.67	2.44	1.26	1.99	2.09
NM_001178285.1	111.07	109.4	103.79	135.1	149.81	125.46
NM_001178286.1	32.52	29.85	35.63	30.81	39.83	38.63
NM_001178287.1	39.58	37.3	45.55	48.22	45.46	39.53
NM_001348869.1	12.27	5.88	7.76	8.92	12.08	12.51
NM_001178289.1	22.54	19.54	20.61	26.66	27.06	20.9
NM_001178290.1	128.45	135.8	122.39	122.26	139.91	137.13
NM_001178291.1	29.47	24.17	39.12	38.21	37.37	38.71
NM_001178292.1	24.62	20.16	29.0	20.7	31.84	31.13
NM_001178294.1	38.68	34.04	41.03	45.8	47.94	45.17
NM_001178295.1	52.84	47.86	58.59	52.47	48.85	53.47
NM_001178296.2	191.16	184.49	183.83	211.06	213.63	198.13
NM_001178297.2	128.64	110.8	136.97	134.4	147.81	144.83
NM_001178298.1	158.84	157.39	163.65	223.91	223.74	208.69
NM_001184440.1	58.52	44.58	69.72	53.18	78.64	67.05
NM_001178299.1	18.72	13.25	26.47	24.3	23.78	27.12
NM_001178300.1	25.54	20.09	22.65	23.85	33.62	28.47
NM_001178301.1	45.65	36.88	50.5	43.77	49.48	48.42
NM_001178303.1	8.06	6.13	10.21	9.29	10.27	10.5
NM_001178304.1	90.87	94.42	89.49	117.24	117.69	118.74
NM_001178306.1	6.69	6.12	6.34	9.76	7.94	5.09
NM_001178307.2	34.23	36.85	36.2	34.83	40.2	32.02
NM_001178308.2	120.7	107.91	127.97	135.47	139.1	127.68
NM_001178309.1	42.97	46.64	40.12	49.76	43.16	41.75
NM_001346794.1	107.14	105.1	105.01	137.73	129.36	133.9
NM_001184584.1	6.01	1.15	9.29	7.64	4.58	15.74
NM_001184454.1	174.64	186.87	156.14	221.26	221.89	215.82
NM_001178312.1	5155.03	5337.22	5755.79	4364.69	4500.13	5169.36
NM_001178314.1	18.37	15.97	19.11	25.6	22.87	16.58
NM_001178315.1	24.06	26.62	24.34	36.81	33.13	26.96
NM_001178316.1	280.44	292.67	302.31	348.88	304.35	289.3
NM_001178318.1	19.19	17.01	20.86	28.3	34.15	36.36
NM_001178319.1	26.43	25.37	35.24	36.88	34.07	36.03
NM_001178320.2	15.1	14.78	14.01	13.13	16.54	17.1
NM_001178321.1	25.06	24.48	28.91	39.53	31.76	24.84
NM_001178322.1	76.36	80.68	66.84	92.76	84.36	80.6
NM_001178324.2	21.14	15.84	14.57	22.41	25.53	19.61
NM_001178325.1	38.21	30.23	34.45	36.27	40.79	29.4
NM_001178326.1	20.03	15.7	22.1	23.65	32.1	27.48
NM_001178327.1	3255.58	3099.78	2882.26	2671.61	2927.67	2881.69
NM_001178328.2	5.33	5.43	7.45	5.89	5.52	5.18
NM_001178329.1	31.83	27.87	30.24	41.44	36.93	34.95
NM_001178330.1	49.71	48.81	56.74	49.58	54.06	62.6
NM_001178331.2	159.9	175.59	181.0	149.44	152.82	163.41
NM_001184321.1	33.35	35.96	38.08	31.42	31.3	43.63
NM_001178332.1	4344.29	3984.32	4720.0	4000.99	3923.6	4787.56
NM_001178333.1	93.53	72.55	94.38	87.13	93.59	92.46
NM_001178335.1	29.03	34.13	29.41	27.4	27.96	36.15
NM_001178337.2	9.58	7.96	15.46	9.39	12.11	12.26
NM_001178338.1	31.95	30.81	28.71	38.42	41.19	37.36
NM_001178339.2	141.94	171.48	160.5	174.72	164.92	169.72
NM_001180049.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180050.2	2.01	1.4	2.26	1.72	2.53	2.01
NM_001184585.1	2.02	4.84	5.67	11.0	2.88	1.1
NM_001178341.1	11.27	10.54	13.44	19.31	15.86	12.41
NM_001178342.1	160.44	143.22	138.24	156.18	176.15	185.09
NM_001178343.1	28.28	22.63	28.7	31.74	33.96	26.8
NM_001178344.1	18.42	19.16	19.77	23.31	25.36	21.31
NM_001178345.2	25.35	26.16	28.07	33.01	34.68	27.65
NM_001178346.2	13.29	13.4	17.05	16.93	14.81	16.68
NM_001178347.1	50.71	46.93	63.25	46.88	71.74	71.17
NM_001184458.1	0.0	0.0	0.0	0.0	0.0	3.23
NM_001180052.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180053.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180054.1	3.96	4.37	4.41	5.26	4.75	5.43
NM_001178349.1	31.27	29.22	31.05	42.91	43.22	32.08
NM_001178350.1	80.63	72.64	63.79	70.24	77.97	63.53
NM_001178351.1	48.23	46.5	42.12	53.05	54.65	53.41
NM_001178352.2	39.66	33.77	35.15	42.44	47.37	40.43
NM_001178353.1	40.07	31.43	33.7	33.47	37.6	35.46
NM_001178354.1	18.27	17.26	17.34	20.75	21.5	19.12
NM_001178355.2	18.8	18.81	19.35	21.13	22.78	17.76
NM_001178356.1	51.09	56.39	51.64	56.72	59.16	46.29
NM_001178357.1	1992.18	1882.36	1902.38	1822.98	2273.89	2274.29
NM_001178358.1	2246.17	2073.32	2053.73	1767.28	2004.28	2167.92
NM_001178359.1	699.93	696.41	886.41	915.49	648.52	871.34
NM_001180055.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180056.2	6.63	4.81	7.69	6.52	6.19	4.92
NM_001178361.1	17.47	18.96	33.12	34.14	34.54	48.93
NM_001178362.1	95.89	73.41	93.16	77.88	101.86	105.01
NM_001178363.1	79.66	87.1	83.55	103.93	84.54	78.4
NM_001178364.1	115.23	80.21	88.43	120.4	96.48	98.59
NM_001178365.1	78.83	77.53	81.39	105.0	90.61	85.66
NM_001178366.1	3.57	4.22	4.68	5.51	4.64	4.61
NM_001178367.1	1.06	1.44	1.06	1.93	2.03	0.99
NM_001178368.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001178369.1	20.86	18.87	19.27	15.13	20.8	12.71
NM_001178370.1	42.19	31.15	38.51	49.8	46.67	50.82
NM_001178371.1	59.7	69.25	63.17	72.39	73.99	51.76
NM_001178372.1	22.05	16.85	23.9	17.29	21.69	22.73
NM_001178373.1	602.68	619.45	661.47	603.71	598.15	625.23
NM_001178374.1	69.38	74.07	67.93	87.71	95.4	89.0
NM_001346795.1	15.05	13.37	16.95	22.06	21.8	20.58
NM_001178376.1	41.42	35.0	40.03	38.24	43.34	34.91
NM_001178377.1	97.71	94.67	91.93	108.22	97.63	98.22
NM_001178378.1	47.56	43.77	41.21	53.79	61.97	49.93
NM_001178379.1	3320.05	4016.08	3204.31	3107.29	2708.55	2932.65
NM_001346796.1	5.89	3.23	5.62	4.21	4.41	8.73
NM_001178381.1	7.54	6.63	7.64	7.41	7.27	5.28
NM_001178382.1	147.03	132.43	132.28	140.53	157.08	154.49
NM_001178383.1	115.69	134.13	146.61	123.2	118.15	136.92
NM_001178384.1	190.81	190.54	165.87	204.96	212.24	179.57
NM_001178385.1	51.31	52.42	50.0	57.98	61.2	57.13
NM_001178386.1	39.7	38.14	40.79	46.25	41.38	33.49
NM_001178387.1	157.7	150.1	141.99	170.83	204.08	186.61
NM_001178388.1	0.87	0.7	0.72	2.12	1.66	3.5
NM_001178389.1	59.31	56.6	51.69	67.86	71.08	61.07
NM_001178390.1	91.47	76.33	80.15	85.31	89.75	89.49
NM_001178391.2	47.69	45.54	42.22	56.5	57.66	48.6
NM_001178392.2	26.43	21.75	28.13	25.96	28.89	28.64
NM_001178393.2	3.15	4.0	4.14	4.1	4.82	5.15
NM_001178394.1	40.06	35.66	39.85	36.29	36.06	39.97
NM_001178395.1	21.82	21.86	24.29	18.94	26.16	31.72
NM_001178396.1	2657.31	2523.81	2613.35	2462.91	2250.95	2621.07
NM_001178397.1	39.2	33.69	44.76	40.2	46.21	42.29
NM_001178398.1	4.24	3.7	4.25	3.86	2.45	2.25
NM_001178400.1	153.91	163.08	166.55	171.2	163.25	188.28
NM_001178401.1	62.44	65.21	73.66	44.82	46.98	46.74
NM_001178402.1	50.29	50.99	52.65	24.46	29.85	25.24
NM_001178403.1	27.4	28.74	28.71	31.94	32.93	27.56
NM_001178404.1	43.3	43.09	45.73	50.11	50.46	47.12
NM_001270739.1	27.43	29.88	21.9	16.99	16.03	22.8
NM_001178405.1	34.35	28.6	31.23	31.97	40.42	36.71
NM_001178406.1	49.17	43.11	52.91	56.2	55.55	49.0
NM_001184442.3	290.34	235.42	248.98	288.9	383.66	337.93
NM_001178407.1	20.91	21.1	24.57	30.62	25.72	27.23
NM_001178408.1	38.79	37.99	38.11	40.82	40.18	39.18
NM_001178409.3	80.08	73.94	78.8	79.01	86.16	83.06
NM_001178410.1	55.11	45.28	55.99	70.89	72.27	81.77
NM_001178411.1	32.66	29.14	40.6	32.82	41.28	38.48
NM_001178413.3	29.52	24.28	25.44	26.28	29.94	20.54
NM_001178414.1	53.14	44.55	59.52	38.84	56.97	43.13
NM_001178415.1	643.36	671.0	539.74	505.01	480.16	542.88
NM_001178416.4	244.08	227.09	209.03	358.14	336.48	264.74
NM_001178417.1	11.8	10.9	13.3	16.63	17.97	18.66
NM_001178418.1	65.81	68.32	70.32	54.17	59.57	63.47
NM_001178419.3	72.31	69.9	67.03	83.16	92.63	70.68
NM_001184540.1	3.06	5.13	3.22	2.08	4.37	3.34
NM_001178420.1	25.59	33.99	31.57	46.5	43.76	31.12
NM_001178421.4	61.18	53.39	54.18	72.15	81.66	59.67
NM_001178422.2	39.53	35.96	42.46	46.01	40.14	36.87
NM_001178424.2	3.32	3.06	3.71	6.14	4.56	5.23
NM_001178425.3	94.89	100.84	97.69	118.9	130.19	125.8
NM_001178426.2	1261.37	1312.92	1270.7	1270.4	1045.27	1148.16
NM_001178427.1	180.1	193.21	173.14	205.73	193.75	159.6
NM_001178428.3	63.08	56.59	69.45	82.99	64.6	68.13
NM_001178429.1	14.3	12.42	19.52	16.2	18.96	19.07
NM_001178430.1	599.34	524.17	666.27	626.45	652.34	751.23
NM_001178431.3	45.25	45.96	50.97	53.2	49.87	44.05
NM_001180057.1	2508.6	2766.3	2514.81	2244.88	2410.37	2522.09
NM_001178432.1	128.7	128.37	150.09	142.86	134.77	124.46
NM_001184443.1	176.38	182.73	131.18	191.08	234.49	214.78
NM_001178433.3	36.89	29.94	38.44	25.95	25.05	29.24
NM_001178434.1	96.71	103.19	99.67	118.04	103.35	84.45
NM_001178435.3	94.82	85.95	95.71	83.27	89.63	92.98
NM_001178436.1	235.98	226.04	221.08	233.19	257.72	271.5
NM_001180058.2	205.36	181.07	213.76	161.64	175.48	207.54
NM_001178438.4	22.87	13.16	19.33	16.89	18.73	23.57
NM_001178439.1	76.74	57.21	77.61	68.33	79.01	105.97
NM_001178440.1	263.33	257.16	240.22	304.83	297.61	276.7
NM_001178441.3	100.63	86.56	90.62	37.73	35.86	25.86
NM_001178442.2	33.96	31.04	35.71	37.57	39.44	33.7
NM_001178443.1	29.7	29.53	31.26	34.54	40.26	34.41
NM_001178444.3	216.64	192.91	182.17	206.76	236.43	201.02
NM_001178445.2	9.82	8.71	12.05	10.57	11.02	11.65
NM_001178446.1	16.02	14.08	13.62	14.5	19.18	19.56
NM_001178449.3	156.68	161.22	168.29	168.74	214.49	200.64
NM_001178450.1	24.59	21.68	28.56	34.19	28.91	26.5
NM_001178451.1	37.8	36.86	39.06	45.99	54.13	43.66
NM_001178452.3	83.31	73.15	79.41	65.03	70.81	65.21
NM_001178453.1	15.86	15.2	15.11	26.53	20.14	26.95
NM_001178454.1	1209.11	1163.41	1311.03	1113.51	1137.71	1308.96
NM_001178455.3	35.11	32.31	32.11	30.95	35.8	27.54
NM_001178456.2	11.85	12.47	12.46	15.61	13.63	12.43
NM_001178457.1	468.23	502.01	523.1	450.3	443.02	505.55
NM_001178458.3	82.54	74.75	75.33	89.92	93.99	87.39
NM_001178459.1	170.86	171.3	183.23	171.74	190.55	201.19
NM_001184520.1	56.45	54.53	70.72	46.53	68.79	64.25
NM_001178460.3	36.31	31.24	41.2	47.02	41.55	29.8
NM_001178462.1	9.65	9.88	11.92	16.37	14.52	13.49
NM_001178463.1	45.96	46.35	49.07	82.32	60.88	61.11
NM_001178465.3	8.67	9.98	8.85	10.92	9.49	7.61
NM_001178466.1	8259.15	8220.67	8756.23	8296.65	7373.85	8119.56
NM_001178467.1	26.78	23.58	25.26	26.06	28.43	22.56
NM_001178468.3	25.37	22.55	26.0	31.71	30.47	33.18
NM_001178469.2	495.79	518.12	496.77	472.17	455.13	467.15
NM_001178470.1	103.06	97.63	107.86	111.28	127.98	143.07
NM_001178471.3	29.86	26.94	29.27	33.99	35.44	28.47
NM_001178473.1	48.41	42.58	44.29	53.76	63.53	57.08
NM_001178474.1	73.88	82.32	73.1	110.96	82.23	93.3
NM_001270740.1	511.06	523.01	542.7	439.62	550.4	589.28
NM_001178475.3	379.51	412.92	413.77	437.04	364.68	404.3
NM_001178476.1	10.61	7.99	11.1	9.99	11.43	10.48
NM_001178477.1	52.18	50.78	50.62	54.87	61.82	66.64
NM_001178478.3	61.31	59.26	72.55	62.8	73.26	69.28
NM_001178479.3	15.42	13.35	14.94	18.59	17.71	14.49
NM_001178480.1	5.94	7.31	5.62	8.66	6.22	8.41
NM_001178481.1	57.05	57.38	60.48	55.21	54.95	45.82
NM_001178483.3	97.41	75.08	81.06	74.54	70.28	66.22
NM_001178484.3	4.64	5.11	5.84	5.37	5.27	4.33
NM_001178485.2	75.79	82.54	91.01	85.22	97.8	112.32
NM_001178486.2	11.17	8.23	16.28	12.19	15.4	14.83
NM_001178487.3	39.61	39.87	37.19	51.07	41.91	35.5
NM_001178488.3	10.1	10.55	13.82	12.38	10.5	11.1
NM_001178489.2	27.08	23.98	23.74	33.86	38.45	34.27
NM_001178490.1	51.89	49.85	57.72	56.52	67.89	63.29
NM_001178491.3	476.18	442.01	455.0	413.05	479.86	429.84
NM_001348890.1	1.22	0.78	0.28	0.74	3.09	3.32
NM_001178493.3	30.35	26.12	23.93	22.29	28.67	31.77
NM_001178494.1	84.32	75.59	86.84	70.67	79.14	76.89
NM_001178495.1	2.2	2.39	2.78	2.4	4.19	1.2
NM_001178496.3	1.44	2.0	1.97	1.24	2.05	1.84
NM_001178497.3	169.69	173.68	182.53	191.17	183.92	185.91
NM_001178498.1	10.1	9.88	11.1	10.86	10.62	9.96
NM_001178499.1	238.49	257.06	211.79	199.75	235.58	202.97
NM_001178500.3	8.64	8.14	10.05	10.43	14.19	7.73
NM_001178501.3	37.2	33.62	44.81	40.73	50.46	49.51
NM_001178502.1	235.04	189.55	249.28	200.47	262.89	253.39
NM_001178503.1	46.35	42.92	46.55	44.07	52.99	55.35
NM_001178504.3	12.29	9.38	12.64	13.27	15.59	13.14
NM_001178505.3	47.16	35.94	41.37	39.78	46.39	38.15
NM_001178506.1	205.12	215.08	204.35	271.07	301.16	236.28
NM_001178507.1	233.63	218.07	238.54	201.04	211.35	214.48
NM_001178508.3	70.74	59.72	74.05	75.26	84.72	74.04
NM_001178509.3	35.76	28.95	30.33	30.71	36.93	31.39
NM_001178510.1	645.86	724.56	602.85	593.61	485.18	454.33
NM_001180059.1	399.64	357.63	424.77	376.96	447.59	470.4
NM_001178511.3	30.86	27.86	35.01	31.43	37.65	35.51
NM_001178512.3	227.23	192.39	240.16	222.28	267.02	271.87
NM_001178513.1	40.66	33.58	42.64	49.18	51.4	49.85
NM_001178514.1	74.96	64.64	76.12	71.45	79.59	76.34
NM_001178515.3	20.1	30.65	33.59	27.4	37.42	35.23
NM_001178516.3	32.59	22.55	26.61	28.18	34.97	29.47
NM_001178517.1	17.36	18.22	17.48	13.2	13.23	11.48
NM_001178518.1	55.46	53.59	53.63	71.96	76.52	57.74
NM_001178519.3	175.24	165.37	148.11	161.33	219.54	205.89
NM_001178520.3	53.48	42.76	41.61	48.76	61.49	49.53
NM_001178521.1	170.25	156.84	183.09	182.77	197.38	182.85
NM_001178523.1	63.67	55.35	65.36	80.9	84.81	94.69
NM_001178524.3	36.87	33.61	38.42	36.54	42.14	42.75
NM_001178525.3	81.98	82.85	85.26	117.64	103.06	97.04
NM_001178527.1	24.24	20.19	23.41	23.38	27.29	26.99
NM_001178528.1	6.65	5.71	5.21	4.86	5.02	4.5
NM_001178529.3	3243.11	3266.53	3166.74	2533.43	2696.46	3079.14
NM_001178530.3	10.8	9.99	10.17	12.45	13.97	9.79
NM_001184586.1	4.49	2.46	4.06	7.0	1.83	6.65
NM_001178531.1	11.4	12.77	15.83	17.35	14.92	13.72
NM_001178532.3	5.76	4.24	9.44	4.55	7.64	8.2
NM_001178533.3	38.5	33.76	37.12	40.79	41.13	42.02
NM_001178534.1	14.56	12.77	11.92	13.94	16.68	13.36
NM_001178535.1	341.85	342.23	297.62	339.9	348.23	338.35
NM_001178536.3	33.5	32.11	32.52	31.82	32.78	34.24
NM_001178537.3	4996.65	5367.83	5515.85	4141.45	4478.46	5516.91
NM_001178539.1	3974.96	3568.73	4044.58	3199.99	3327.28	4183.92
NM_001178540.1	47.55	39.72	41.77	39.75	49.81	43.53
NM_001178541.3	47.99	35.98	45.96	45.54	40.92	40.03
