	0	1	2	3	4	5	6	7	8	mean
NM_001179079.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348843.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184399.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184561.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348834.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183674.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348894.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348893.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184462.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184314.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178665.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184590.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179080.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184541.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184633.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348828.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179070.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184589.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348863.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182486.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182355.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182354.3	0	0	0	0	0	0	0	0	0	0.0
NM_001180246.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184549.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179824.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184578.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184644.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184062.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178838.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184456.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348823.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184614.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184622.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184667.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182514.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178930.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348851.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179894.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184380.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184392.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184391.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348883.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184643.3	0	0	0	0	0	0	0	0	0	0.0
NM_001180096.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395037.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184482.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181365.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179636.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348890.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184616.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184573.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348870.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184615.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182681.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184682.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180043.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348868.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178890.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180855.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180850.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184557.1	0	0	0	0	0	0	0	0	0	0.0
NM_001416099.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179126.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179129.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178885.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179805.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184001.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184006.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184014.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184015.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179603.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184632.3	0	0	0	0	0	0	0	0	0	0.0
NM_001180831.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348867.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178864.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395033.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184579.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184342.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348875.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183278.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182584.1	0	0	0	0	0	0	0	0	0	0.0
