	0	1	2	3	4	5	6	7	8	mean
NM_001182191.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184618.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179909.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179916.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184665.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348870.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184392.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184391.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348883.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348837.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184550.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270757.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348851.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179050.4	0	0	0	0	0	0	0	0	0	0.0
NM_001179603.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184429.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184638.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184625.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178806.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184648.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184658.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178807.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184579.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184578.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348836.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348865.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179894.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179636.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184643.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184541.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184062.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348815.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184420.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184424.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182834.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348871.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348862.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178885.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184465.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184667.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184624.1	0	0	0	0	0	0	0	0	0	0.0
CRS5	0	0	0	0	0	0	0	0	0	0.0
NM_001184576.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183944.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348843.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184399.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395033.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348879.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181816.3	0	0	0	0	0	0	0	0	0	0.0
NM_001183249.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183107.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348814.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184418.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348813.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184546.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183048.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183177.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270756.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178811.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395037.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184014.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184015.1	0	0	0	0	0	0	0	0	0	0.0
