	0	1	2	3	4	5	6	7	8	mean
NM_001348814.1	0	0	0	0	0	0	0	0	0	0.0
COX2	0	0	0	0	0	0	0	0	0	0.0
Q0255	0	0	0	0	0	0	0	0	0	0.0
NM_001178633.4	0	0	0	0	0	0	0	0	0	0.0
NM_001180041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184556.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184632.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184587.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182196.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184546.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348813.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182191.1	0	0	0	0	0	0	0	0	0	0.0
VAR1	0	0	0	0	0	0	0	0	0	0.0
NM_001348860.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348834.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181057.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348851.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184622.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184407.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348857.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178864.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348875.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184649.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184428.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348824.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181900.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184588.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178711.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178710.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184393.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182333.3	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348826.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179028.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184424.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181101.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181127.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181126.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001346796.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184639.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184548.3	0	0	0	0	0	0	0	0	0	0.0
NM_001180049.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184585.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184604.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179123.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183487.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348821.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184431.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348849.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184305.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184399.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179129.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395037.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270756.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184596.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183177.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184426.3	0	0	0	0	0	0	0	0	0	0.0
NM_001183048.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184576.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348815.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184617.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184403.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184404.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184425.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184557.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179789.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184422.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184420.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184616.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181940.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182834.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178885.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178890.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348861.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348885.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180855.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395038.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181425.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184476.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182398.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184014.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184062.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180862.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184582.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184614.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270750.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179450.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181462.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348847.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395035.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182397.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184543.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270741.1	0	0	0	0	0	0	0	0	0	0.0
AI1	0	0	0	0	0	0	0	0	0	0.0
NM_001184682.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184514.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184563.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182044.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184608.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184406.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184405.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184590.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180043.1	0	0	0	0	0	0	0	0	0	0.0
BI2	0	0	0	0	0	0	0	0	0	0.0
NM_001184391.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184392.2	0	0	0	0	0	0	0	0	0	0.0
NM_001270752.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179902.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181547.2	0	0	0	0	0	0	0	0	0	0.0
