	0	1	2	3	4	5	6	7	8	mean
NM_001182044.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184639.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182618.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348814.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184546.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348813.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348821.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184582.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184458.1	0	0	0	0	0	0	0	0	0	0.0
AI3	0	0	0	0	0	0	0	0	0	0.0
BI4	0	0	0	0	0	0	0	0	0	0.0
NM_001180041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180052.1	0	0	0	0	0	0	0	0	0	0.0
AI1	0	0	0	0	0	0	0	0	0	0.0
NM_001180049.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184598.3	0	0	0	0	0	0	0	0	0	0.0
COX3	0	0	0	0	0	0	0	0	0	0.0
Q0255	0	0	0	0	0	0	0	0	0	0.0
NM_001178235.1	0	0	0	0	0	0	0	0	0	0.0
COX2	0	0	0	0	0	0	0	0	0	0.0
NM_001178764.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348863.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183177.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184559.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184561.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184565.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182047.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178368.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270750.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179450.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183633.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348879.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270738.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179316.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184420.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348815.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184625.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180306.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184006.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181684.3	0	0	0	0	0	0	0	0	0	0.0
NM_001181686.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181687.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184649.1	0	0	0	0	0	0	0	0	0	0.0
NM_001267862.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348859.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183385.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348826.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001181402.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181547.2	0	0	0	0	0	0	0	0	0	0.0
NM_001182397.2	0	0	0	0	0	0	0	0	0	0.0
NM_001182398.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179028.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184428.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348860.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182191.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184535.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182196.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184644.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270756.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184482.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395037.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183935.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183048.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182355.3	0	0	0	0	0	0	0	0	0	0.0
NM_001183687.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184416.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184424.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348824.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184614.1	0	0	0	0	0	0	0	0	0	0.0
NM_001346796.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348831.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348832.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180024.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184553.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179050.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184429.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184621.3	0	0	0	0	0	0	0	0	0	0.0
NM_001183771.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184526.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184062.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184617.1	0	0	0	0	0	0	0	0	0	0.0
