	0	1	2	3	4	5	6	7	8	mean
NM_001183835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270741.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184682.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184571.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348863.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178711.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178710.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182047.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181462.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348847.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184649.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182350.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182355.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348818.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184678.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184014.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179450.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184587.3	0	0	0	0	0	0	0	0	0	0.0
NM_001178650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178368.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184514.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182042.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184563.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184576.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184456.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183487.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184526.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182595.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182607.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184416.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181687.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184124.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395041.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184399.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182397.2	0	0	0	0	0	0	0	0	0	0.0
NM_001182398.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181425.3	0	0	0	0	0	0	0	0	0	0.0
NM_001179129.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184650.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179126.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348809.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184598.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348886.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184559.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181684.3	0	0	0	0	0	0	0	0	0	0.0
NM_001181686.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181887.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184605.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184407.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184391.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184392.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184062.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184600.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180041.1	0	0	0	0	0	0	0	0	0	0.0
VAR1	0	0	0	0	0	0	0	0	0	0.0
NM_001180043.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184582.1	0	0	0	0	0	0	0	0	0	0.0
COX3	0	0	0	0	0	0	0	0	0	0.0
Q0255	0	0	0	0	0	0	0	0	0	0.0
OLI1	0	0	0	0	0	0	0	0	0	0.0
NM_001180053.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180052.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184458.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348824.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179256.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348882.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184465.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348862.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180026.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184553.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348860.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182191.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182196.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179269.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270747.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184543.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180305.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348898.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270756.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184599.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184561.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182045.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184565.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178665.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348851.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184429.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180853.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184590.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184644.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184542.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348891.1	0	0	0	0	0	0	0	0	0	0.0
NM_001270752.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184621.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184623.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184666.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179050.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184556.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183385.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180754.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348832.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180024.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180862.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184430.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184476.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179906.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181126.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178235.1	0	0	0	0	0	0	0	0	0	0.0
NM_001431143.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348821.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181547.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184393.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179636.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184628.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395037.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348850.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184604.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179899.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180045.1	0	0	0	0	0	0	0	0	0	0.0
ATP8	0	0	0	0	0	0	0	0	0	0.0
COB	0	0	0	0	0	0	0	0	0	0.0
BI3	0	0	0	0	0	0	0	0	0	0.0
AI3	0	0	0	0	0	0	0	0	0	0.0
NM_001179028.4	0	0	0	0	0	0	0	0	0	0.0
NM_001184428.1	0	0	0	0	0	0	0	0	0	0.0
NM_001180855.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178890.1	0	0	0	0	0	0	0	0	0	0.0
NM_001178884.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181057.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184616.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184424.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184425.2	0	0	0	0	0	0	0	0	0	0.0
NM_001348875.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184617.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183177.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348834.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184648.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348865.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348888.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184431.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184420.1	0	0	0	0	0	0	0	0	0	0.0
NM_001348815.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184661.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182618.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184622.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184550.1	0	0	0	0	0	0	0	0	0	0.0
NM_001179563.1	0	0	0	0	0	0	0	0	0	0.0
NM_001395035.1	0	0	0	0	0	0	0	0	0	0.0
NM_001181899.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182834.3	0	0	0	0	0	0	0	0	0	0.0
NM_001182044.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184608.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184406.2	0	0	0	0	0	0	0	0	0	0.0
NM_001184405.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184546.1	0	0	0	0	0	0	0	0	0	0.0
NM_001183935.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184305.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182835.1	0	0	0	0	0	0	0	0	0	0.0
NM_001182836.3	0	0	0	0	0	0	0	0	0	0.0
NM_001184418.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184426.3	0	0	0	0	0	0	0	0	0	0.0
NM_001348813.1	0	0	0	0	0	0	0	0	0	0.0
NM_001184658.1	0	0	0	0	0	1	0	0	0	0.1111111111111111
NM_001178206.2	0	0	0	0	1	0	0	0	0	0.1111111111111111
NM_001348877.1	0	0	0	1	0	0	0	0	0	0.1111111111111111
NM_001181900.1	0	0	0	0	1	0	0	0	0	0.1111111111111111
NM_001184632.3	0	0	0	0	1	0	0	0	0	0.1111111111111111
NM_001181753.1	0	0	0	0	0	0	0	1	0	0.1111111111111111
NM_001178891.1	0	0	1	0	0	0	0	0	0	0.1111111111111111
NM_001348857.1	0	0	0	0	1	0	0	0	0	0.1111111111111111
NM_001348808.1	0	0	0	0	0	0	1	0	0	0.1111111111111111
NM_001270742.1	0	0	0	0	0	0	0	0	1	0.1111111111111111
NM_001348890.1	0	0	0	0	0	0	0	1	0	0.1111111111111111
NM_001183633.3	0	0	0	0	1	0	0	0	0	0.1111111111111111
NM_001267862.1	0	0	0	0	0	1	0	0	0	0.1111111111111111
NM_001184575.1	0	0	0	0	0	0	0	1	0	0.1111111111111111
NM_001395038.1	0	0	0	0	0	0	0	0	1	0.1111111111111111
NM_001180173.1	0	0	0	0	0	1	0	0	0	0.1111111111111111
NM_001179410.3	0	0	0	0	0	0	1	0	0	0.1111111111111111
NM_001180022.3	0	0	0	1	0	0	0	0	0	0.1111111111111111
NM_001270750.1	0	0	0	0	0	0	1	0	0	0.1111111111111111
AI4	0	0	0	0	0	1	0	0	1	0.2222222222222222
AI5_BETA	0	0	0	0	0	0	1	1	0	0.2222222222222222
NM_001178764.1	0	0	1	0	0	0	0	0	1	0.2222222222222222
BI4	0	0	0	0	0	1	0	1	0	0.2222222222222222
NM_001183814.3	0	0	0	1	0	1	0	0	0	0.2222222222222222
NM_001184626.1	0	0	0	0	0	1	1	0	0	0.2222222222222222
NM_001184602.3	0	0	1	0	0	0	0	0	1	0.2222222222222222
NM_001184096.1	0	0	0	1	0	1	0	0	0	0.2222222222222222
NM_001348859.1	0	0	0	0	0	1	0	1	0	0.2222222222222222
NM_001348807.1	0	0	0	0	0	0	0	1	1	0.2222222222222222
NM_001348879.1	0	0	1	0	0	0	0	0	1	0.2222222222222222
NM_001348843.1	0	0	0	0	1	0	1	0	0	0.2222222222222222
NM_001184380.3	0	0	0	0	0	0	1	0	1	0.2222222222222222
NM_001416099.1	0	0	1	0	0	1	0	0	0	0.2222222222222222
NM_001183687.3	0	0	0	0	0	0	1	0	1	0.2222222222222222
NM_001348861.1	0	0	0	0	1	1	0	0	0	0.2222222222222222
NM_001348884.1	0	0	0	0	0	0	1	1	0	0.2222222222222222
NM_001184637.1	0	0	0	0	0	0	1	0	1	0.2222222222222222
NM_001180850.3	0	0	1	0	1	0	0	0	0	0.2222222222222222
NM_001179805.3	0	0	0	0	0	1	1	0	0	0.2222222222222222
NM_001348828.1	0	0	0	0	0	1	0	0	1	0.2222222222222222
NM_001348826.1	0	0	0	0	0	0	0	1	1	0.2222222222222222
NM_001184687.1	0	0	0	0	1	1	0	0	0	0.2222222222222222
NM_001180830.1	0	0	0	0	0	1	0	1	0	0.2222222222222222
NM_001184434.2	0	0	0	0	0	0	0	1	1	0.2222222222222222
NM_001184560.1	0	0	0	0	0	0	1	1	0	0.2222222222222222
NM_001184614.1	0	0	1	0	0	0	0	1	0	0.2222222222222222
NM_001348878.1	0	0	0	1	1	0	0	0	0	0.2222222222222222
NM_001179183.1	0	0	1	1	0	0	0	0	1	0.3333333333333333
NM_001184535.1	0	0	0	0	0	1	0	1	1	0.3333333333333333
NM_001180307.1	0	0	0	0	0	1	1	0	1	0.3333333333333333
NM_001348883.1	0	0	0	0	1	0	1	1	0	0.3333333333333333
NM_001182333.3	0	0	0	1	0	1	0	0	1	0.3333333333333333
NM_001183674.3	0	0	0	1	1	0	1	0	0	0.3333333333333333
NM_001395031.1	0	0	1	1	0	0	0	0	1	0.3333333333333333
NM_001179185.1	0	0	1	1	0	0	0	0	1	0.3333333333333333
NM_001395032.1	0	0	1	1	0	0	0	0	1	0.3333333333333333
NM_001178707.1	0	0	0	0	1	0	1	1	0	0.3333333333333333
NM_001348872.1	0	0	1	1	0	1	0	0	0	0.3333333333333333
NM_001179144.1	1	0	0	0	1	0	0	0	1	0.3333333333333333
NM_001184570.3	0	0	0	0	1	0	0	1	1	0.3333333333333333
BI2	0	0	0	0	1	0	1	0	1	0.3333333333333333
ATP6	0	0	0	0	0	1	1	0	1	0.3333333333333333
NM_001178754.1	0	0	0	0	1	0	1	1	0	0.3333333333333333
NM_001348870.1	0	1	0	1	0	1	0	0	0	0.3333333333333333
NM_001348814.1	0	0	0	0	1	0	2	0	0	0.3333333333333333
NM_001180526.1	1	0	1	0	1	0	0	0	0	0.3333333333333333
NM_001180880.3	0	0	1	0	1	0	1	0	0	0.3333333333333333
NM_001183107.1	0	0	0	1	0	0	1	0	1	0.3333333333333333
NM_001179909.1	1	0	0	0	1	0	0	1	0	0.3333333333333333
NM_001179905.1	0	0	0	1	1	0	0	0	1	0.3333333333333333
NM_001179900.1	0	0	0	0	0	1	0	1	1	0.3333333333333333
NM_001270751.1	0	0	1	1	0	1	0	0	0	0.3333333333333333
NM_001184609.1	0	0	1	0	1	0	1	0	0	0.3333333333333333
NM_001181003.1	0	0	0	0	0	0	1	1	1	0.3333333333333333
NM_001178289.1	0	0	0	0	0	1	0	0	2	0.3333333333333333
NM_001184633.1	0	1	0	0	1	0	0	0	1	0.3333333333333333
NM_001348854.1	0	0	0	0	1	1	1	0	0	0.3333333333333333
NM_001184583.1	0	0	1	0	0	0	1	1	0	0.3333333333333333
AI1	0	0	0	0	0	0	0	2	1	0.3333333333333333
NM_001184639.3	0	0	1	0	0	2	0	0	0	0.3333333333333333
COX2	0	1	0	0	0	0	0	1	1	0.3333333333333333
NM_001348885.1	0	0	0	0	1	0	1	1	1	0.4444444444444444
NM_001184629.1	0	0	0	1	0	1	1	0	1	0.4444444444444444
NM_001184314.1	0	0	0	0	1	0	2	1	0	0.4444444444444444
NM_001184006.1	0	0	0	0	1	1	1	0	1	0.4444444444444444
NM_001182931.3	0	0	0	0	0	1	1	1	1	0.4444444444444444
NM_001181866.1	0	0	0	0	0	1	1	1	1	0.4444444444444444
NM_001346796.1	1	0	0	0	2	0	0	1	0	0.4444444444444444
NM_001181940.1	0	0	0	0	0	1	1	1	1	0.4444444444444444
NM_001178997.1	0	0	0	1	1	0	0	1	1	0.4444444444444444
NM_001178850.1	0	0	0	0	1	0	1	1	1	0.4444444444444444
NM_001179407.3	0	0	0	0	1	1	1	0	1	0.4444444444444444
NM_001183048.1	0	0	0	0	0	0	2	1	1	0.4444444444444444
NM_001184662.3	0	0	1	0	0	1	0	1	1	0.4444444444444444
NM_001181128.1	0	0	0	0	0	0	1	2	1	0.4444444444444444
NM_001348838.1	0	0	0	0	0	1	0	1	2	0.4444444444444444
NM_001184544.3	0	0	1	0	1	0	0	1	1	0.4444444444444444
NM_001184579.3	0	0	0	0	2	0	0	1	1	0.4444444444444444
NM_001184638.1	0	0	0	1	0	0	2	1	0	0.4444444444444444
NM_001184482.1	0	0	1	0	0	0	1	0	2	0.4444444444444444
NM_001181365.3	1	0	0	0	1	0	1	1	0	0.4444444444444444
NM_001182442.1	0	0	1	0	0	0	2	0	1	0.4444444444444444
NM_001181402.1	0	0	1	0	0	1	1	0	1	0.4444444444444444
NM_001183771.3	1	0	0	1	1	1	0	0	1	0.5555555555555556
NM_001348858.1	0	0	0	0	0	2	1	1	1	0.5555555555555556
NM_001184596.1	0	0	0	1	0	1	1	1	1	0.5555555555555556
NM_001180055.1	0	0	2	1	1	0	0	1	0	0.5555555555555556
NM_001183034.1	0	0	0	0	0	0	1	2	2	0.5555555555555556
NM_001348848.1	0	0	0	1	1	0	0	1	2	0.5555555555555556
NM_001184588.1	0	0	0	1	0	2	1	0	1	0.5555555555555556
NM_001182713.1	0	1	1	0	1	0	0	1	1	0.5555555555555556
NM_001181127.1	0	1	0	1	1	1	1	0	0	0.5555555555555556
NM_001348893.1	0	0	0	0	1	2	0	1	1	0.5555555555555556
NM_001178163.1	0	0	1	0	1	0	1	1	1	0.5555555555555556
NM_001178633.4	0	1	0	1	1	0	1	0	1	0.5555555555555556
NM_001348830.1	0	0	0	1	1	0	0	1	2	0.5555555555555556
NM_001180306.1	0	0	0	0	1	0	2	1	1	0.5555555555555556
NM_001182838.1	0	2	0	1	0	1	1	1	0	0.6666666666666666
NM_001178864.1	0	0	0	0	0	1	0	2	3	0.6666666666666666
NM_001184001.1	0	1	0	0	0	1	2	1	1	0.6666666666666666
NM_001179824.1	0	0	1	0	1	0	2	2	0	0.6666666666666666
NM_001178759.1	0	0	0	0	0	2	3	1	0	0.6666666666666666
NM_001184533.1	0	0	1	1	0	2	1	0	1	0.6666666666666666
NM_001348827.1	0	0	0	1	1	1	2	1	0	0.6666666666666666
NM_001179926.1	0	0	0	1	0	1	1	1	2	0.6666666666666666
NM_001184589.1	0	1	0	1	1	1	0	0	2	0.6666666666666666
NM_001178534.1	0	0	0	0	0	0	1	1	4	0.6666666666666666
NM_001180049.1	0	1	1	0	1	1	0	1	1	0.6666666666666666
NM_001179603.1	0	0	0	1	1	1	0	2	1	0.6666666666666666
NM_001184595.3	1	0	0	1	0	1	1	1	1	0.6666666666666666
NM_001184422.3	0	1	0	0	1	1	0	2	1	0.6666666666666666
NM_001179895.3	0	0	0	0	0	1	1	2	2	0.6666666666666666
NM_001348836.1	0	0	0	0	2	1	1	1	1	0.6666666666666666
NM_001183979.1	0	0	0	1	1	1	1	1	1	0.6666666666666666
NM_001179316.3	0	0	1	0	1	0	2	1	1	0.6666666666666666
