Sample	Meta	Nucleotide	Codon	Frame	Density
ssb2d_ssb1_flag_low_1	TIS	-30	-10	0	0.0
ssb2d_ssb1_flag_low_1	TIS	-29	-10	1	0.0
ssb2d_ssb1_flag_low_1	TIS	-28	-10	2	0.0
ssb2d_ssb1_flag_low_1	TIS	-27	-9	0	0.0
ssb2d_ssb1_flag_low_1	TIS	-26	-9	1	0.0
ssb2d_ssb1_flag_low_1	TIS	-25	-9	2	0.0
ssb2d_ssb1_flag_low_1	TIS	-24	-8	0	0.0
ssb2d_ssb1_flag_low_1	TIS	-23	-8	1	0.0
ssb2d_ssb1_flag_low_1	TIS	-22	-8	2	0.0
ssb2d_ssb1_flag_low_1	TIS	-21	-7	0	0.0
ssb2d_ssb1_flag_low_1	TIS	-20	-7	1	0.0
ssb2d_ssb1_flag_low_1	TIS	-19	-7	2	0.0
ssb2d_ssb1_flag_low_1	TIS	-18	-6	0	0.011303191489361703
ssb2d_ssb1_flag_low_1	TIS	-17	-6	1	0.007978723404255319
ssb2d_ssb1_flag_low_1	TIS	-16	-6	2	0.014960106382978724
ssb2d_ssb1_flag_low_1	TIS	-15	-5	0	0.01163563829787234
ssb2d_ssb1_flag_low_1	TIS	-14	-5	1	0.012300531914893617
ssb2d_ssb1_flag_low_1	TIS	-13	-5	2	0.013962765957446808
ssb2d_ssb1_flag_low_1	TIS	-12	-4	0	0.010305851063829786
ssb2d_ssb1_flag_low_1	TIS	-11	-4	1	0.015957446808510637
ssb2d_ssb1_flag_low_1	TIS	-10	-4	2	0.012632978723404254
ssb2d_ssb1_flag_low_1	TIS	-9	-3	0	0.010970744680851064
ssb2d_ssb1_flag_low_1	TIS	-8	-3	1	0.01961436170212766
ssb2d_ssb1_flag_low_1	TIS	-7	-3	2	0.014960106382978724
ssb2d_ssb1_flag_low_1	TIS	-6	-2	0	0.012965425531914893
ssb2d_ssb1_flag_low_1	TIS	-5	-2	1	0.014627659574468085
ssb2d_ssb1_flag_low_1	TIS	-4	-2	2	0.011968085106382979
ssb2d_ssb1_flag_low_1	TIS	-3	-1	0	0.016289893617021278
ssb2d_ssb1_flag_low_1	TIS	-2	-1	1	0.1283244680851064
ssb2d_ssb1_flag_low_1	TIS	-1	-1	2	0.8098404255319149
ssb2d_ssb1_flag_low_1	TIS	0	0	0	1.9391622340425532
ssb2d_ssb1_flag_low_1	TIS	1	0	1	0.2869015957446808
ssb2d_ssb1_flag_low_1	TIS	2	0	2	0.22273936170212766
ssb2d_ssb1_flag_low_1	TIS	3	1	0	0.3863031914893617
ssb2d_ssb1_flag_low_1	TIS	4	1	1	0.08743351063829788
ssb2d_ssb1_flag_low_1	TIS	5	1	2	0.11136968085106383
