Sample	Meta	Nucleotide	Codon	Frame	Density
wt_ssb2_flag_2	TIS	-30	-10	0	0.0
wt_ssb2_flag_2	TIS	-29	-10	1	0.0
wt_ssb2_flag_2	TIS	-28	-10	2	0.0
wt_ssb2_flag_2	TIS	-27	-9	0	0.0
wt_ssb2_flag_2	TIS	-26	-9	1	0.0
wt_ssb2_flag_2	TIS	-25	-9	2	0.0
wt_ssb2_flag_2	TIS	-24	-8	0	0.0
wt_ssb2_flag_2	TIS	-23	-8	1	0.0
wt_ssb2_flag_2	TIS	-22	-8	2	0.0
wt_ssb2_flag_2	TIS	-21	-7	0	0.0
wt_ssb2_flag_2	TIS	-20	-7	1	0.0
wt_ssb2_flag_2	TIS	-19	-7	2	0.0
wt_ssb2_flag_2	TIS	-18	-6	0	0.03365534434403241
wt_ssb2_flag_2	TIS	-17	-6	1	0.0373948270489249
wt_ssb2_flag_2	TIS	-16	-6	2	0.02679962605172951
wt_ssb2_flag_2	TIS	-15	-5	0	0.04954814583982549
wt_ssb2_flag_2	TIS	-14	-5	1	0.03832969772514802
wt_ssb2_flag_2	TIS	-13	-5	2	0.043315674665004675
wt_ssb2_flag_2	TIS	-12	-4	0	0.05048301651604861
wt_ssb2_flag_2	TIS	-11	-4	1	0.07042692427547523
wt_ssb2_flag_2	TIS	-10	-4	2	0.050794640074789656
wt_ssb2_flag_2	TIS	-9	-3	0	0.056092240573387346
wt_ssb2_flag_2	TIS	-8	-3	1	0.061389841071985043
wt_ssb2_flag_2	TIS	-7	-3	2	0.050171392957307576
wt_ssb2_flag_2	TIS	-6	-2	0	0.05515736989716422
wt_ssb2_flag_2	TIS	-5	-2	1	0.055468993455905266
wt_ssb2_flag_2	TIS	-4	-2	2	0.040511062636335304
wt_ssb2_flag_2	TIS	-3	-1	0	0.06918043004051107
wt_ssb2_flag_2	TIS	-2	-1	1	0.2863820504830165
wt_ssb2_flag_2	TIS	-1	-1	2	1.779682143970084
wt_ssb2_flag_2	TIS	0	0	0	4.912122156435027
wt_ssb2_flag_2	TIS	1	0	1	0.6696790277344967
wt_ssb2_flag_2	TIS	2	0	2	0.8201932066064195
wt_ssb2_flag_2	TIS	3	1	0	1.4400124649423496
wt_ssb2_flag_2	TIS	4	1	1	0.3028980990962917
wt_ssb2_flag_2	TIS	5	1	2	0.534746026799626
wt_ssb2_flag_2	TIS	6	2	0	1.305079464007479
wt_ssb2_flag_2	TIS	7	2	1	0.29604238080398876
wt_ssb2_flag_2	TIS	8	2	2	0.7064506076659396
wt_ssb2_flag_2	TIS	9	3	0	1.3125584294172639
wt_ssb2_flag_2	TIS	10	3	1	0.2963540043627298
wt_ssb2_flag_2	TIS	11	3	2	0.40947335618572767
wt_ssb2_flag_2	TIS	12	4	0	2.153318790900592
wt_ssb2_flag_2	TIS	13	4	1	0.33250233717669053
wt_ssb2_flag_2	TIS	14	4	2	0.9330009348706763
wt_ssb2_flag_2	TIS	15	5	0	1.686506699906513
wt_ssb2_flag_2	TIS	16	5	1	0.4378311000311624
wt_ssb2_flag_2	TIS	17	5	2	0.847616079775631
wt_ssb2_flag_2	TIS	18	6	0	1.6575257089435962
wt_ssb2_flag_2	TIS	19	6	1	0.3296977251480212
