Sample	Meta	Nucleotide	Codon	Frame	Density
wt_ssb1_mock_1	TIS	-30	-10	0	0.0
wt_ssb1_mock_1	TIS	-29	-10	1	0.0
wt_ssb1_mock_1	TIS	-28	-10	2	0.0
wt_ssb1_mock_1	TIS	-27	-9	0	0.0
wt_ssb1_mock_1	TIS	-26	-9	1	0.0
wt_ssb1_mock_1	TIS	-25	-9	2	0.0
wt_ssb1_mock_1	TIS	-24	-8	0	0.0
wt_ssb1_mock_1	TIS	-23	-8	1	0.0
wt_ssb1_mock_1	TIS	-22	-8	2	0.0
wt_ssb1_mock_1	TIS	-21	-7	0	0.0
wt_ssb1_mock_1	TIS	-20	-7	1	0.0
wt_ssb1_mock_1	TIS	-19	-7	2	0.0
wt_ssb1_mock_1	TIS	-18	-6	0	0.03316912972085386
wt_ssb1_mock_1	TIS	-17	-6	1	0.04729064039408867
wt_ssb1_mock_1	TIS	-16	-6	2	0.0361247947454844
wt_ssb1_mock_1	TIS	-15	-5	0	0.06830870279146141
wt_ssb1_mock_1	TIS	-14	-5	1	0.05714285714285714
wt_ssb1_mock_1	TIS	-13	-5	2	0.0555008210180624
wt_ssb1_mock_1	TIS	-12	-4	0	0.05779967159277504
wt_ssb1_mock_1	TIS	-11	-4	1	0.07914614121510673
wt_ssb1_mock_1	TIS	-10	-4	2	0.060426929392446635
wt_ssb1_mock_1	TIS	-9	-3	0	0.054187192118226604
wt_ssb1_mock_1	TIS	-8	-3	1	0.06798029556650247
wt_ssb1_mock_1	TIS	-7	-3	2	0.04630541871921182
wt_ssb1_mock_1	TIS	-6	-2	0	0.041050903119868636
wt_ssb1_mock_1	TIS	-5	-2	1	0.03875205254515599
wt_ssb1_mock_1	TIS	-4	-2	2	0.034811165845648605
wt_ssb1_mock_1	TIS	-3	-1	0	0.07520525451559934
wt_ssb1_mock_1	TIS	-2	-1	1	0.6354679802955665
wt_ssb1_mock_1	TIS	-1	-1	2	3.0978653530377667
wt_ssb1_mock_1	TIS	0	0	0	8.364860426929392
wt_ssb1_mock_1	TIS	1	0	1	1.0210180623973728
wt_ssb1_mock_1	TIS	2	0	2	1.8351395730706075
wt_ssb1_mock_1	TIS	3	1	0	2.8489326765188836
wt_ssb1_mock_1	TIS	4	1	1	0.6239737274220033
wt_ssb1_mock_1	TIS	5	1	2	1.1198686371100164
wt_ssb1_mock_1	TIS	6	2	0	2.549096880131363
wt_ssb1_mock_1	TIS	7	2	1	0.7060755336617406
wt_ssb1_mock_1	TIS	8	2	2	1.5444991789819376
wt_ssb1_mock_1	TIS	9	3	0	2.301149425287356
wt_ssb1_mock_1	TIS	10	3	1	0.5855500821018063
