Sample	Meta	Nucleotide	Codon	Frame	Density
ssb1d_ssb2_mock_1	TIS	-30	-10	0	0.0
ssb1d_ssb2_mock_1	TIS	-29	-10	1	0.0
ssb1d_ssb2_mock_1	TIS	-28	-10	2	0.0
ssb1d_ssb2_mock_1	TIS	-27	-9	0	0.0
ssb1d_ssb2_mock_1	TIS	-26	-9	1	0.0
ssb1d_ssb2_mock_1	TIS	-25	-9	2	0.0
ssb1d_ssb2_mock_1	TIS	-24	-8	0	0.0
ssb1d_ssb2_mock_1	TIS	-23	-8	1	0.0
ssb1d_ssb2_mock_1	TIS	-22	-8	2	0.0
ssb1d_ssb2_mock_1	TIS	-21	-7	0	0.0
ssb1d_ssb2_mock_1	TIS	-20	-7	1	0.0
ssb1d_ssb2_mock_1	TIS	-19	-7	2	0.0
ssb1d_ssb2_mock_1	TIS	-18	-6	0	0.02079141515761234
ssb1d_ssb2_mock_1	TIS	-17	-6	1	0.023138832997987926
ssb1d_ssb2_mock_1	TIS	-16	-6	2	0.023474178403755867
ssb1d_ssb2_mock_1	TIS	-15	-5	0	0.03856472166331321
ssb1d_ssb2_mock_1	TIS	-14	-5	1	0.03219315895372234
ssb1d_ssb2_mock_1	TIS	-13	-5	2	0.0335345405767941
ssb1d_ssb2_mock_1	TIS	-12	-4	0	0.035881958417169686
ssb1d_ssb2_mock_1	TIS	-11	-4	1	0.04627766599597585
ssb1d_ssb2_mock_1	TIS	-10	-4	2	0.027833668678739102
ssb1d_ssb2_mock_1	TIS	-9	-3	0	0.03252850435949028
ssb1d_ssb2_mock_1	TIS	-8	-3	1	0.03722334004024145
ssb1d_ssb2_mock_1	TIS	-7	-3	2	0.035211267605633804
ssb1d_ssb2_mock_1	TIS	-6	-2	0	0.02448021462105969
ssb1d_ssb2_mock_1	TIS	-5	-2	1	0.019114688128772636
ssb1d_ssb2_mock_1	TIS	-4	-2	2	0.01609657947686117
ssb1d_ssb2_mock_1	TIS	-3	-1	0	0.028504359490274984
ssb1d_ssb2_mock_1	TIS	-2	-1	1	0.2937625754527163
ssb1d_ssb2_mock_1	TIS	-1	-1	2	2.8859825620389
ssb1d_ssb2_mock_1	TIS	0	0	0	8.609657947686117
ssb1d_ssb2_mock_1	TIS	1	0	1	1.0751173708920188
ssb1d_ssb2_mock_1	TIS	2	0	2	1.2572099262240106
ssb1d_ssb2_mock_1	TIS	3	1	0	2.6384976525821595
ssb1d_ssb2_mock_1	TIS	4	1	1	0.5238095238095238
ssb1d_ssb2_mock_1	TIS	5	1	2	0.6505700871898055
ssb1d_ssb2_mock_1	TIS	6	2	0	2.222669349429913
ssb1d_ssb2_mock_1	TIS	7	2	1	0.3980549966465459
ssb1d_ssb2_mock_1	TIS	8	2	2	1.1374916163648559
ssb1d_ssb2_mock_1	TIS	9	3	0	2.13682092555332
ssb1d_ssb2_mock_1	TIS	10	3	1	0.44835680751173707
ssb1d_ssb2_mock_1	TIS	11	3	2	0.4959758551307847
ssb1d_ssb2_mock_1	TIS	12	4	0	3.2253521126760565
ssb1d_ssb2_mock_1	TIS	13	4	1	0.3038229376257545
ssb1d_ssb2_mock_1	TIS	14	4	2	0.8071763916834339
ssb1d_ssb2_mock_1	TIS	15	5	0	2.4802146210596914
ssb1d_ssb2_mock_1	TIS	16	5	1	0.5264922870556673
ssb1d_ssb2_mock_1	TIS	17	5	2	1.1046277665995976
ssb1d_ssb2_mock_1	TIS	18	6	0	2.4728370221327967
ssb1d_ssb2_mock_1	TIS	19	6	1	0.43896713615023475
ssb1d_ssb2_mock_1	TIS	20	6	2	1.4235412474849094
ssb1d_ssb2_mock_1	TIS	21	7	0	3.192488262910798
ssb1d_ssb2_mock_1	TIS	22	7	1	0.5130784708249497
ssb1d_ssb2_mock_1	TIS	23	7	2	1.0637156270959087
ssb1d_ssb2_mock_1	TIS	24	8	0	2.498658618376928
ssb1d_ssb2_mock_1	TIS	25	8	1	0.3903420523138833
ssb1d_ssb2_mock_1	TIS	26	8	2	1.0492957746478873
ssb1d_ssb2_mock_1	TIS	27	9	0	2.2132796780684103
ssb1d_ssb2_mock_1	TIS	28	9	1	0.460093896713615
ssb1d_ssb2_mock_1	TIS	29	9	2	0.9694835680751174
ssb1d_ssb2_mock_1	TIS	30	10	0	2.5090543259557343
ssb1d_ssb2_mock_1	TIS	31	10	1	0.425888665325285
ssb1d_ssb2_mock_1	TIS	32	10	2	0.9949698189134809
ssb1d_ssb2_mock_1	TIS	33	11	0	2.4081153588195843
ssb1d_ssb2_mock_1	TIS	34	11	1	0.41113346747149565
ssb1d_ssb2_mock_1	TIS	35	11	2	1.005700871898055
ssb1d_ssb2_mock_1	TIS	36	12	0	2.2987927565392354
ssb1d_ssb2_mock_1	TIS	37	12	1	0.4379610999329309
ssb1d_ssb2_mock_1	TIS	38	12	2	0.812541918175721
ssb1d_ssb2_mock_1	TIS	39	13	0	3.3729040912139503
ssb1d_ssb2_mock_1	TIS	40	13	1	0.6317907444668008
ssb1d_ssb2_mock_1	TIS	41	13	2	1.068745808182428
ssb1d_ssb2_mock_1	TIS	42	14	0	2.8433936955063714
ssb1d_ssb2_mock_1	TIS	43	14	1	0.4721663313212609
ssb1d_ssb2_mock_1	TIS	44	14	2	0.8145539906103286
ssb1d_ssb2_mock_1	TIS	45	15	0	2.585848423876593
ssb1d_ssb2_mock_1	TIS	46	15	1	0.5274983232729712
ssb1d_ssb2_mock_1	TIS	47	15	2	0.783702213279678
ssb1d_ssb2_mock_1	TIS	48	16	0	2.9111334674714957
ssb1d_ssb2_mock_1	TIS	49	16	1	0.4919517102615694
ssb1d_ssb2_mock_1	TIS	50	16	2	1.1941649899396378
ssb1d_ssb2_mock_1	TIS	51	17	0	2.4171696847753186
ssb1d_ssb2_mock_1	TIS	52	17	1	0.43326626425217973
ssb1d_ssb2_mock_1	TIS	53	17	2	0.8329979879275654
ssb1d_ssb2_mock_1	TIS	54	18	0	2.2253521126760565
ssb1d_ssb2_mock_1	TIS	55	18	1	0.500335345405768
ssb1d_ssb2_mock_1	TIS	56	18	2	0.7448021462105969
ssb1d_ssb2_mock_1	TIS	57	19	0	2.478537894030852
ssb1d_ssb2_mock_1	TIS	58	19	1	0.505700871898055
ssb1d_ssb2_mock_1	TIS	59	19	2	0.8943661971830986
ssb1d_ssb2_mock_1	TIS	60	20	0	2.348759221998659
ssb1d_ssb2_mock_1	TIS	61	20	1	0.43494299128101943
ssb1d_ssb2_mock_1	TIS	62	20	2	0.8266264252179745
ssb1d_ssb2_mock_1	TIS	63	21	0	2.1770623742454727
ssb1d_ssb2_mock_1	TIS	64	21	1	0.47183098591549294
ssb1d_ssb2_mock_1	TIS	65	21	2	0.8246143527833669
ssb1d_ssb2_mock_1	TIS	66	22	0	2.2162977867203217
ssb1d_ssb2_mock_1	TIS	67	22	1	0.4336016096579477
ssb1d_ssb2_mock_1	TIS	68	22	2	0.7991281019450034
ssb1d_ssb2_mock_1	TIS	69	23	0	2.391348088531187
ssb1d_ssb2_mock_1	TIS	70	23	1	0.5291750503018109
ssb1d_ssb2_mock_1	TIS	71	23	2	0.8262910798122066
ssb1d_ssb2_mock_1	TIS	72	24	0	2.778672032193159
ssb1d_ssb2_mock_1	TIS	73	24	1	0.5375586854460094
ssb1d_ssb2_mock_1	TIS	74	24	2	0.8232729711602951
ssb1d_ssb2_mock_1	TIS	75	25	0	2.7652582159624415
ssb1d_ssb2_mock_1	TIS	76	25	1	0.49061032863849763
ssb1d_ssb2_mock_1	TIS	77	25	2	1.039570757880617
ssb1d_ssb2_mock_1	TIS	78	26	0	2.5637156270959087
ssb1d_ssb2_mock_1	TIS	79	26	1	0.425888665325285
ssb1d_ssb2_mock_1	TIS	80	26	2	1.1006036217303823
ssb1d_ssb2_mock_1	TIS	81	27	0	2.824614352783367
ssb1d_ssb2_mock_1	TIS	82	27	1	0.4584171696847753
ssb1d_ssb2_mock_1	TIS	83	27	2	0.7749832327297116
ssb1d_ssb2_mock_1	TIS	84	28	0	2.48859825620389
ssb1d_ssb2_mock_1	TIS	85	28	1	0.43158953722334004
ssb1d_ssb2_mock_1	TIS	86	28	2	0.8702213279678068
ssb1d_ssb2_mock_1	TIS	87	29	0	2.875586854460094
